Source,Target,Cost
pro1,pro85,15
pro1,pro84,15
pro1,pro83,15
pro1,pro82,15
pro1,pro35,15
pro1,pro43,15
pro1,pro42,15
pro1,pro41,15
pro1,pro40,15
pro1,pro20,15
pro1,pro39,15
pro1,pro38,15
pro1,pro37,15
pro1,pro36,15
pro1,pro44,15
pro1,pro34,15
pro1,pro33,15
pro1,pro32,15
pro1,pro31,15
pro1,pro30,15
pro1,pro21,15
pro1,pro22,15
pro1,pro23,15
pro1,pro24,15
pro1,pro16,15
pro1,pro61,15
pro1,pro60,15
pro1,pro6,15
pro1,pro59,15
pro1,pro58,15
pro1,pro57,15
pro1,pro56,15
pro1,pro55,15
pro1,pro15,15
pro1,pro63,15
pro1,pro17,15
pro1,pro18,15
pro1,pro19,15
pro1,pro5,15
pro1,pro49,15
pro1,pro48,15
pro1,pro47,15
pro1,pro46,15
pro1,pro45,15
pro10,pro10,0
pro10,pro11,6
pro10,pro12,6
pro10,pro13,6
pro10,pro14,6
pro10,pro64,14
pro10,pro85,14
pro10,pro86,14
pro10,pro87,14
pro10,pro88,14
pro10,pro89,14
pro10,pro35,14
pro10,pro36,14
pro10,pro37,14
pro10,pro38,14
pro10,pro39,14
pro10,pro63,14
pro10,pro62,14
pro10,pro61,14
pro10,pro60,14
pro10,pro74,15
pro10,pro73,15
pro10,pro76,15
pro10,pro75,15
pro10,pro8,15
pro10,pro72,15
pro10,pro71,15
pro10,pro70,15
pro10,pro7,15
pro10,pro69,15
pro10,pro68,15
pro10,pro67,15
pro10,pro66,15
pro10,pro65,15
pro10,pro6,15
pro10,pro90,15
pro10,pro99,15
pro10,pro98,15
pro10,pro97,15
pro10,pro96,15
pro10,pro95,15
pro10,pro94,15
pro10,pro93,15
pro10,pro92,15
pro10,pro91,15
pro10,pro77,15
pro10,pro9,15
pro10,pro84,15
pro10,pro83,15
pro10,pro82,15
pro10,pro81,15
pro10,pro80,15
pro10,pro54,15
pro10,pro79,15
pro10,pro78,15
pro10,pro23,15
pro10,pro33,15
pro10,pro32,15
pro10,pro31,15
pro10,pro30,15
pro10,pro3,15
pro10,pro29,15
pro10,pro28,15
pro10,pro27,15
pro10,pro26,15
pro10,pro25,15
pro10,pro24,15
pro10,pro34,15
pro10,pro22,15
pro10,pro21,15
pro10,pro20,15
pro10,pro2,15
pro10,pro19,15
pro10,pro18,15
pro10,pro17,15
pro10,pro16,15
pro10,pro15,15
pro10,pro1,15
pro10,pro49,15
pro10,pro58,15
pro10,pro57,15
pro10,pro56,15
pro10,pro55,15
pro10,pro0,15
pro10,pro53,15
pro10,pro52,15
pro10,pro51,15
pro10,pro50,15
pro10,pro5,15
pro10,pro59,15
pro10,pro48,15
pro10,pro47,15
pro10,pro46,15
pro10,pro45,15
pro10,pro44,15
pro10,pro43,15
pro10,pro42,15
pro10,pro41,15
pro10,pro40,15
pro10,pro4,15
pro11,pro11,0
pro11,pro10,6
pro11,pro12,6
pro11,pro13,6
pro11,pro14,6
pro11,pro64,14
pro11,pro85,14
pro11,pro86,14
pro11,pro87,14
pro11,pro88,14
pro11,pro89,14
pro11,pro35,14
pro11,pro36,14
pro11,pro37,14
pro11,pro38,14
pro11,pro39,14
pro11,pro63,14
pro11,pro62,14
pro11,pro61,14
pro11,pro60,14
pro11,pro74,15
pro11,pro73,15
pro11,pro76,15
pro11,pro75,15
pro11,pro8,15
pro11,pro72,15
pro11,pro71,15
pro11,pro70,15
pro11,pro7,15
pro11,pro69,15
pro11,pro68,15
pro11,pro67,15
pro11,pro66,15
pro11,pro65,15
pro11,pro6,15
pro11,pro90,15
pro11,pro99,15
pro11,pro98,15
pro11,pro97,15
pro11,pro96,15
pro11,pro95,15
pro11,pro94,15
pro11,pro93,15
pro11,pro92,15
pro11,pro91,15
pro11,pro77,15
pro11,pro9,15
pro11,pro84,15
pro11,pro83,15
pro11,pro82,15
pro11,pro81,15
pro11,pro80,15
pro11,pro54,15
pro11,pro79,15
pro11,pro78,15
pro11,pro23,15
pro11,pro33,15
pro11,pro32,15
pro11,pro31,15
pro11,pro30,15
pro11,pro3,15
pro11,pro29,15
pro11,pro28,15
pro11,pro27,15
pro11,pro26,15
pro11,pro25,15
pro11,pro24,15
pro11,pro34,15
pro11,pro22,15
pro11,pro21,15
pro11,pro20,15
pro11,pro2,15
pro11,pro19,15
pro11,pro18,15
pro11,pro17,15
pro11,pro16,15
pro11,pro15,15
pro11,pro1,15
pro11,pro49,15
pro11,pro58,15
pro11,pro57,15
pro11,pro56,15
pro11,pro55,15
pro11,pro0,15
pro11,pro53,15
pro11,pro52,15
pro11,pro51,15
pro11,pro50,15
pro11,pro5,15
pro11,pro59,15
pro11,pro48,15
pro11,pro47,15
pro11,pro46,15
pro11,pro45,15
pro11,pro44,15
pro11,pro43,15
pro11,pro42,15
pro11,pro41,15
pro11,pro40,15
pro11,pro4,15
pro12,pro12,0
pro12,pro10,6
pro12,pro11,6
pro12,pro13,6
pro12,pro14,6
pro12,pro64,14
pro12,pro85,14
pro12,pro86,14
pro12,pro87,14
pro12,pro88,14
pro12,pro89,14
pro12,pro35,14
pro12,pro36,14
pro12,pro37,14
pro12,pro38,14
pro12,pro39,14
pro12,pro63,14
pro12,pro62,14
pro12,pro61,14
pro12,pro60,14
pro12,pro74,15
pro12,pro73,15
pro12,pro76,15
pro12,pro75,15
pro12,pro8,15
pro12,pro72,15
pro12,pro71,15
pro12,pro70,15
pro12,pro7,15
pro12,pro69,15
pro12,pro68,15
pro12,pro67,15
pro12,pro66,15
pro12,pro65,15
pro12,pro6,15
pro12,pro90,15
pro12,pro99,15
pro12,pro98,15
pro12,pro97,15
pro12,pro96,15
pro12,pro95,15
pro12,pro94,15
pro12,pro93,15
pro12,pro92,15
pro12,pro91,15
pro12,pro77,15
pro12,pro9,15
pro12,pro84,15
pro12,pro83,15
pro12,pro82,15
pro12,pro81,15
pro12,pro80,15
pro12,pro54,15
pro12,pro79,15
pro12,pro78,15
pro12,pro23,15
pro12,pro33,15
pro12,pro32,15
pro12,pro31,15
pro12,pro30,15
pro12,pro3,15
pro12,pro29,15
pro12,pro28,15
pro12,pro27,15
pro12,pro26,15
pro12,pro25,15
pro12,pro24,15
pro12,pro34,15
pro12,pro22,15
pro12,pro21,15
pro12,pro20,15
pro12,pro2,15
pro12,pro19,15
pro12,pro18,15
pro12,pro17,15
pro12,pro16,15
pro12,pro15,15
pro12,pro1,15
pro12,pro49,15
pro12,pro58,15
pro12,pro57,15
pro12,pro56,15
pro12,pro55,15
pro12,pro0,15
pro12,pro53,15
pro12,pro52,15
pro12,pro51,15
pro12,pro50,15
pro12,pro5,15
pro12,pro59,15
pro12,pro48,15
pro12,pro47,15
pro12,pro46,15
pro12,pro45,15
pro12,pro44,15
pro12,pro43,15
pro12,pro42,15
pro12,pro41,15
pro12,pro40,15
pro12,pro4,15
pro13,pro13,0
pro13,pro10,6
pro13,pro11,6
pro13,pro12,6
pro13,pro14,6
pro13,pro64,14
pro13,pro85,14
pro13,pro86,14
pro13,pro87,14
pro13,pro88,14
pro13,pro89,14
pro13,pro35,14
pro13,pro36,14
pro13,pro37,14
pro13,pro38,14
pro13,pro39,14
pro13,pro63,14
pro13,pro62,14
pro13,pro61,14
pro13,pro60,14
pro13,pro74,15
pro13,pro73,15
pro13,pro76,15
pro13,pro75,15
pro13,pro8,15
pro13,pro72,15
pro13,pro71,15
pro13,pro70,15
pro13,pro7,15
pro13,pro69,15
pro13,pro68,15
pro13,pro67,15
pro13,pro66,15
pro13,pro65,15
pro13,pro6,15
pro13,pro90,15
pro13,pro99,15
pro13,pro98,15
pro13,pro97,15
pro13,pro96,15
pro13,pro95,15
pro13,pro94,15
pro13,pro93,15
pro13,pro92,15
pro13,pro91,15
pro13,pro77,15
pro13,pro9,15
pro13,pro84,15
pro13,pro83,15
pro13,pro82,15
pro13,pro81,15
pro13,pro80,15
pro13,pro54,15
pro13,pro79,15
pro13,pro78,15
pro13,pro23,15
pro13,pro33,15
pro13,pro32,15
pro13,pro31,15
pro13,pro30,15
pro13,pro3,15
pro13,pro29,15
pro13,pro28,15
pro13,pro27,15
pro13,pro26,15
pro13,pro25,15
pro13,pro24,15
pro13,pro34,15
pro13,pro22,15
pro13,pro21,15
pro13,pro20,15
pro13,pro2,15
pro13,pro19,15
pro13,pro18,15
pro13,pro17,15
pro13,pro16,15
pro13,pro15,15
pro13,pro1,15
pro13,pro49,15
pro13,pro58,15
pro13,pro57,15
pro13,pro56,15
pro13,pro55,15
pro13,pro0,15
pro13,pro53,15
pro13,pro52,15
pro13,pro51,15
pro13,pro50,15
pro13,pro5,15
pro13,pro59,15
pro13,pro48,15
pro13,pro47,15
pro13,pro46,15
pro13,pro45,15
pro13,pro44,15
pro13,pro43,15
pro13,pro42,15
pro13,pro41,15
pro13,pro40,15
pro13,pro4,15
pro14,pro14,0
pro14,pro10,6
pro14,pro11,6
pro14,pro12,6
pro14,pro13,6
pro14,pro64,14
pro14,pro85,14
pro14,pro86,14
pro14,pro87,14
pro14,pro88,14
pro14,pro89,14
pro14,pro35,14
pro14,pro36,14
pro14,pro37,14
pro14,pro38,14
pro14,pro39,14
pro14,pro63,14
pro14,pro62,14
pro14,pro61,14
pro14,pro60,14
pro14,pro74,15
pro14,pro73,15
pro14,pro76,15
pro14,pro75,15
pro14,pro8,15
pro14,pro72,15
pro14,pro71,15
pro14,pro70,15
pro14,pro7,15
pro14,pro69,15
pro14,pro68,15
pro14,pro67,15
pro14,pro66,15
pro14,pro65,15
pro14,pro6,15
pro14,pro90,15
pro14,pro99,15
pro14,pro98,15
pro14,pro97,15
pro14,pro96,15
pro14,pro95,15
pro14,pro94,15
pro14,pro93,15
pro14,pro92,15
pro14,pro91,15
pro14,pro77,15
pro14,pro9,15
pro14,pro84,15
pro14,pro83,15
pro14,pro82,15
pro14,pro81,15
pro14,pro80,15
pro14,pro54,15
pro14,pro79,15
pro14,pro78,15
pro14,pro23,15
pro14,pro33,15
pro14,pro32,15
pro14,pro31,15
pro14,pro30,15
pro14,pro3,15
pro14,pro29,15
pro14,pro28,15
pro14,pro27,15
pro14,pro26,15
pro14,pro25,15
pro14,pro24,15
pro14,pro34,15
pro14,pro22,15
pro14,pro21,15
pro14,pro20,15
pro14,pro2,15
pro14,pro19,15
pro14,pro18,15
pro14,pro17,15
pro14,pro16,15
pro14,pro15,15
pro14,pro1,15
pro14,pro49,15
pro14,pro58,15
pro14,pro57,15
pro14,pro56,15
pro14,pro55,15
pro14,pro0,15
pro14,pro53,15
pro14,pro52,15
pro14,pro51,15
pro14,pro50,15
pro14,pro5,15
pro14,pro59,15
pro14,pro48,15
pro14,pro47,15
pro14,pro46,15
pro14,pro45,15
pro14,pro44,15
pro14,pro43,15
pro14,pro42,15
pro14,pro41,15
pro14,pro40,15
pro14,pro4,15
pro15,pro15,0
pro15,pro16,6
pro15,pro17,6
pro15,pro18,6
pro15,pro19,6
pro15,pro69,14
pro15,pro68,14
pro15,pro67,14
pro15,pro66,14
pro15,pro65,14
pro15,pro43,14
pro15,pro90,14
pro15,pro91,14
pro15,pro92,14
pro15,pro93,14
pro15,pro94,14
pro15,pro42,14
pro15,pro41,14
pro15,pro40,14
pro15,pro44,14
pro15,pro64,15
pro15,pro72,15
pro15,pro73,15
pro15,pro74,15
pro15,pro71,15
pro15,pro70,15
pro15,pro7,15
pro15,pro8,15
pro15,pro63,15
pro15,pro62,15
pro15,pro61,15
pro15,pro60,15
pro15,pro6,15
pro15,pro85,15
pro15,pro99,15
pro15,pro98,15
pro15,pro97,15
pro15,pro96,15
pro15,pro95,15
pro15,pro9,15
pro15,pro89,15
pro15,pro88,15
pro15,pro87,15
pro15,pro86,15
pro15,pro75,15
pro15,pro84,15
pro15,pro83,15
pro15,pro82,15
pro15,pro81,15
pro15,pro80,15
pro15,pro54,15
pro15,pro79,15
pro15,pro78,15
pro15,pro77,15
pro15,pro76,15
pro15,pro23,15
pro15,pro33,15
pro15,pro32,15
pro15,pro31,15
pro15,pro30,15
pro15,pro3,15
pro15,pro29,15
pro15,pro28,15
pro15,pro27,15
pro15,pro26,15
pro15,pro25,15
pro15,pro24,15
pro15,pro34,15
pro15,pro22,15
pro15,pro21,15
pro15,pro20,15
pro15,pro2,15
pro15,pro14,15
pro15,pro13,15
pro15,pro12,15
pro15,pro11,15
pro15,pro10,15
pro15,pro1,15
pro15,pro49,15
pro15,pro58,15
pro15,pro57,15
pro15,pro56,15
pro15,pro55,15
pro15,pro0,15
pro15,pro53,15
pro15,pro52,15
pro15,pro51,15
pro15,pro50,15
pro15,pro5,15
pro15,pro59,15
pro15,pro48,15
pro15,pro47,15
pro15,pro46,15
pro15,pro45,15
pro15,pro4,15
pro15,pro39,15
pro15,pro38,15
pro15,pro37,15
pro15,pro36,15
pro15,pro35,15
pro16,pro16,0
pro16,pro15,6
pro16,pro17,6
pro16,pro18,6
pro16,pro19,6
pro16,pro69,14
pro16,pro68,14
pro16,pro67,14
pro16,pro66,14
pro16,pro65,14
pro16,pro43,14
pro16,pro90,14
pro16,pro91,14
pro16,pro92,14
pro16,pro93,14
pro16,pro94,14
pro16,pro42,14
pro16,pro41,14
pro16,pro40,14
pro16,pro44,14
pro16,pro64,15
pro16,pro72,15
pro16,pro73,15
pro16,pro74,15
pro16,pro71,15
pro16,pro70,15
pro16,pro7,15
pro16,pro8,15
pro16,pro63,15
pro16,pro62,15
pro16,pro61,15
pro16,pro60,15
pro16,pro6,15
pro16,pro85,15
pro16,pro99,15
pro16,pro98,15
pro16,pro97,15
pro16,pro96,15
pro16,pro95,15
pro16,pro9,15
pro16,pro89,15
pro16,pro88,15
pro16,pro87,15
pro16,pro86,15
pro16,pro75,15
pro16,pro84,15
pro16,pro83,15
pro16,pro82,15
pro16,pro81,15
pro16,pro80,15
pro16,pro54,15
pro16,pro79,15
pro16,pro78,15
pro16,pro77,15
pro16,pro76,15
pro16,pro23,15
pro16,pro33,15
pro16,pro32,15
pro16,pro31,15
pro16,pro30,15
pro16,pro3,15
pro16,pro29,15
pro16,pro28,15
pro16,pro27,15
pro16,pro26,15
pro16,pro25,15
pro16,pro24,15
pro16,pro34,15
pro16,pro22,15
pro16,pro21,15
pro16,pro20,15
pro16,pro2,15
pro16,pro14,15
pro16,pro13,15
pro16,pro12,15
pro16,pro11,15
pro16,pro10,15
pro16,pro1,15
pro16,pro49,15
pro16,pro58,15
pro16,pro57,15
pro16,pro56,15
pro16,pro55,15
pro16,pro0,15
pro16,pro53,15
pro16,pro52,15
pro16,pro51,15
pro16,pro50,15
pro16,pro5,15
pro16,pro59,15
pro16,pro48,15
pro16,pro47,15
pro16,pro46,15
pro16,pro45,15
pro16,pro4,15
pro16,pro39,15
pro16,pro38,15
pro16,pro37,15
pro16,pro36,15
pro16,pro35,15
pro17,pro17,0
pro17,pro15,6
pro17,pro16,6
pro17,pro18,6
pro17,pro19,6
pro17,pro69,14
pro17,pro68,14
pro17,pro67,14
pro17,pro66,14
pro17,pro65,14
pro17,pro43,14
pro17,pro90,14
pro17,pro91,14
pro17,pro92,14
pro17,pro93,14
pro17,pro94,14
pro17,pro42,14
pro17,pro41,14
pro17,pro40,14
pro17,pro44,14
pro17,pro64,15
pro17,pro72,15
pro17,pro73,15
pro17,pro74,15
pro17,pro71,15
pro17,pro70,15
pro17,pro7,15
pro17,pro8,15
pro17,pro63,15
pro17,pro62,15
pro17,pro61,15
pro17,pro60,15
pro17,pro6,15
pro17,pro85,15
pro17,pro99,15
pro17,pro98,15
pro17,pro97,15
pro17,pro96,15
pro17,pro95,15
pro17,pro9,15
pro17,pro89,15
pro17,pro88,15
pro17,pro87,15
pro17,pro86,15
pro17,pro75,15
pro17,pro84,15
pro17,pro83,15
pro17,pro82,15
pro17,pro81,15
pro17,pro80,15
pro17,pro54,15
pro17,pro79,15
pro17,pro78,15
pro17,pro77,15
pro17,pro76,15
pro17,pro23,15
pro17,pro33,15
pro17,pro32,15
pro17,pro31,15
pro17,pro30,15
pro17,pro3,15
pro17,pro29,15
pro17,pro28,15
pro17,pro27,15
pro17,pro26,15
pro17,pro25,15
pro17,pro24,15
pro17,pro34,15
pro17,pro22,15
pro17,pro21,15
pro17,pro20,15
pro17,pro2,15
pro17,pro14,15
pro17,pro13,15
pro17,pro12,15
pro17,pro11,15
pro17,pro10,15
pro17,pro1,15
pro17,pro49,15
pro17,pro58,15
pro17,pro57,15
pro17,pro56,15
pro17,pro55,15
pro17,pro0,15
pro17,pro53,15
pro17,pro52,15
pro17,pro51,15
pro17,pro50,15
pro17,pro5,15
pro17,pro59,15
pro17,pro48,15
pro17,pro47,15
pro17,pro46,15
pro17,pro45,15
pro17,pro4,15
pro17,pro39,15
pro17,pro38,15
pro17,pro37,15
pro17,pro36,15
pro17,pro35,15
pro18,pro18,0
pro18,pro15,6
pro18,pro16,6
pro18,pro17,6
pro18,pro19,6
pro18,pro69,14
pro18,pro68,14
pro18,pro67,14
pro18,pro66,14
pro18,pro65,14
pro18,pro43,14
pro18,pro90,14
pro18,pro91,14
pro18,pro92,14
pro18,pro93,14
pro18,pro94,14
pro18,pro42,14
pro18,pro41,14
pro18,pro40,14
pro18,pro44,14
pro18,pro64,15
pro18,pro72,15
pro18,pro73,15
pro18,pro74,15
pro18,pro71,15
pro18,pro70,15
pro18,pro7,15
pro18,pro8,15
pro18,pro63,15
pro18,pro62,15
pro18,pro61,15
pro18,pro60,15
pro18,pro6,15
pro18,pro85,15
pro18,pro99,15
pro18,pro98,15
pro18,pro97,15
pro18,pro96,15
pro18,pro95,15
pro18,pro9,15
pro18,pro89,15
pro18,pro88,15
pro18,pro87,15
pro18,pro86,15
pro18,pro75,15
pro18,pro84,15
pro18,pro83,15
pro18,pro82,15
pro18,pro81,15
pro18,pro80,15
pro18,pro54,15
pro18,pro79,15
pro18,pro78,15
pro18,pro77,15
pro18,pro76,15
pro18,pro23,15
pro18,pro33,15
pro18,pro32,15
pro18,pro31,15
pro18,pro30,15
pro18,pro3,15
pro18,pro29,15
pro18,pro28,15
pro18,pro27,15
pro18,pro26,15
pro18,pro25,15
pro18,pro24,15
pro18,pro34,15
pro18,pro22,15
pro18,pro21,15
pro18,pro20,15
pro18,pro2,15
pro18,pro14,15
pro18,pro13,15
pro18,pro12,15
pro18,pro11,15
pro18,pro10,15
pro18,pro1,15
pro18,pro49,15
pro18,pro58,15
pro18,pro57,15
pro18,pro56,15
pro18,pro55,15
pro18,pro0,15
pro18,pro53,15
pro18,pro52,15
pro18,pro51,15
pro18,pro50,15
pro18,pro5,15
pro18,pro59,15
pro18,pro48,15
pro18,pro47,15
pro18,pro46,15
pro18,pro45,15
pro18,pro4,15
pro18,pro39,15
pro18,pro38,15
pro18,pro37,15
pro18,pro36,15
pro18,pro35,15
pro19,pro19,0
pro19,pro15,6
pro19,pro16,6
pro19,pro17,6
pro19,pro18,6
pro19,pro69,14
pro19,pro68,14
pro19,pro67,14
pro19,pro66,14
pro19,pro65,14
pro19,pro43,14
pro19,pro90,14
pro19,pro91,14
pro19,pro92,14
pro19,pro93,14
pro19,pro94,14
pro19,pro42,14
pro19,pro41,14
pro19,pro40,14
pro19,pro44,14
pro19,pro64,15
pro19,pro72,15
pro19,pro73,15
pro19,pro74,15
pro19,pro71,15
pro19,pro70,15
pro19,pro7,15
pro19,pro8,15
pro19,pro63,15
pro19,pro62,15
pro19,pro61,15
pro19,pro60,15
pro19,pro6,15
pro19,pro85,15
pro19,pro99,15
pro19,pro98,15
pro19,pro97,15
pro19,pro96,15
pro19,pro95,15
pro19,pro9,15
pro19,pro89,15
pro19,pro88,15
pro19,pro87,15
pro19,pro86,15
pro19,pro75,15
pro19,pro84,15
pro19,pro83,15
pro19,pro82,15
pro19,pro81,15
pro19,pro80,15
pro19,pro54,15
pro19,pro79,15
pro19,pro78,15
pro19,pro77,15
pro19,pro76,15
pro19,pro23,15
pro19,pro33,15
pro19,pro32,15
pro19,pro31,15
pro19,pro30,15
pro19,pro3,15
pro19,pro29,15
pro19,pro28,15
pro19,pro27,15
pro19,pro26,15
pro19,pro25,15
pro19,pro24,15
pro19,pro34,15
pro19,pro22,15
pro19,pro21,15
pro19,pro20,15
pro19,pro2,15
pro19,pro14,15
pro19,pro13,15
pro19,pro12,15
pro19,pro11,15
pro19,pro10,15
pro19,pro1,15
pro19,pro49,15
pro19,pro58,15
pro19,pro57,15
pro19,pro56,15
pro19,pro55,15
pro19,pro0,15
pro19,pro53,15
pro19,pro52,15
pro19,pro51,15
pro19,pro50,15
pro19,pro5,15
pro19,pro59,15
pro19,pro48,15
pro19,pro47,15
pro19,pro46,15
pro19,pro45,15
pro19,pro4,15
pro19,pro39,15
pro19,pro38,15
pro19,pro37,15
pro19,pro36,15
pro19,pro35,15
pro2,pro2,0
pro2,pro1,6
pro2,pro3,6
pro2,pro0,6
pro2,pro4,6
pro2,pro26,14
pro2,pro54,14
pro2,pro27,14
pro2,pro28,14
pro2,pro29,14
pro2,pro50,14
pro2,pro51,14
pro2,pro52,14
pro2,pro53,14
pro2,pro75,14
pro2,pro76,14
pro2,pro77,14
pro2,pro78,14
pro2,pro79,14
pro2,pro25,14
pro2,pro80,15
pro2,pro81,15
pro2,pro8,15
pro2,pro10,15
pro2,pro11,15
pro2,pro12,15
pro2,pro13,15
pro2,pro14,15
pro2,pro74,15
pro2,pro73,15
pro2,pro72,15
pro2,pro71,15
pro2,pro70,15
pro2,pro7,15
pro2,pro69,15
pro2,pro68,15
pro2,pro67,15
pro2,pro66,15
pro2,pro65,15
pro2,pro64,15
pro2,pro90,15
pro2,pro99,15
pro2,pro98,15
pro2,pro97,15
pro2,pro96,15
pro2,pro95,15
pro2,pro94,15
pro2,pro93,15
pro2,pro92,15
pro2,pro91,15
pro2,pro62,15
pro2,pro9,15
pro2,pro89,15
pro2,pro88,15
pro2,pro87,15
pro2,pro86,15
pro2,pro85,15
pro2,pro84,15
pro2,pro83,15
pro2,pro82,15
pro2,pro35,15
pro2,pro43,15
pro2,pro42,15
pro2,pro41,15
pro2,pro40,15
pro2,pro20,15
pro2,pro39,15
pro2,pro38,15
pro2,pro37,15
pro2,pro36,15
pro2,pro44,15
pro2,pro34,15
pro2,pro33,15
pro2,pro32,15
pro2,pro31,15
pro2,pro30,15
pro2,pro21,15
pro2,pro22,15
pro2,pro23,15
pro2,pro24,15
pro2,pro16,15
pro2,pro61,15
pro2,pro60,15
pro2,pro6,15
pro2,pro59,15
pro2,pro58,15
pro2,pro57,15
pro2,pro56,15
pro2,pro55,15
pro2,pro15,15
pro2,pro63,15
pro2,pro17,15
pro2,pro18,15
pro2,pro19,15
pro2,pro5,15
pro2,pro49,15
pro2,pro48,15
pro2,pro47,15
pro2,pro46,15
pro2,pro45,15
pro20,pro20,0
pro20,pro24,6
pro20,pro23,6
pro20,pro22,6
pro20,pro21,6
pro20,pro74,14
pro20,pro73,14
pro20,pro72,14
pro20,pro71,14
pro20,pro70,14
pro20,pro45,14
pro20,pro46,14
pro20,pro47,14
pro20,pro48,14
pro20,pro49,14
pro20,pro99,14
pro20,pro98,14
pro20,pro97,14
pro20,pro96,14
pro20,pro95,14
pro20,pro54,15
pro20,pro6,15
pro20,pro7,15
pro20,pro69,15
pro20,pro65,15
pro20,pro60,15
pro20,pro61,15
pro20,pro62,15
pro20,pro68,15
pro20,pro67,15
pro20,pro66,15
pro20,pro63,15
pro20,pro64,15
pro20,pro85,15
pro20,pro94,15
pro20,pro93,15
pro20,pro92,15
pro20,pro91,15
pro20,pro90,15
pro20,pro9,15
pro20,pro89,15
pro20,pro88,15
pro20,pro87,15
pro20,pro86,15
pro20,pro75,15
pro20,pro84,15
pro20,pro83,15
pro20,pro82,15
pro20,pro81,15
pro20,pro80,15
pro20,pro8,15
pro20,pro79,15
pro20,pro78,15
pro20,pro77,15
pro20,pro76,15
pro20,pro19,15
pro20,pro33,15
pro20,pro32,15
pro20,pro31,15
pro20,pro30,15
pro20,pro3,15
pro20,pro29,15
pro20,pro28,15
pro20,pro27,15
pro20,pro26,15
pro20,pro25,15
pro20,pro2,15
pro20,pro34,15
pro20,pro18,15
pro20,pro17,15
pro20,pro16,15
pro20,pro15,15
pro20,pro14,15
pro20,pro13,15
pro20,pro12,15
pro20,pro11,15
pro20,pro10,15
pro20,pro1,15
pro20,pro44,15
pro20,pro58,15
pro20,pro57,15
pro20,pro56,15
pro20,pro55,15
pro20,pro0,15
pro20,pro53,15
pro20,pro52,15
pro20,pro51,15
pro20,pro50,15
pro20,pro5,15
pro20,pro59,15
pro20,pro43,15
pro20,pro42,15
pro20,pro41,15
pro20,pro40,15
pro20,pro4,15
pro20,pro39,15
pro20,pro38,15
pro20,pro37,15
pro20,pro36,15
pro20,pro35,15
pro21,pro21,0
pro21,pro24,6
pro21,pro23,6
pro21,pro22,6
pro21,pro20,6
pro21,pro74,14
pro21,pro73,14
pro21,pro72,14
pro21,pro71,14
pro21,pro70,14
pro21,pro45,14
pro21,pro46,14
pro21,pro47,14
pro21,pro48,14
pro21,pro49,14
pro21,pro99,14
pro21,pro98,14
pro21,pro97,14
pro21,pro96,14
pro21,pro95,14
pro21,pro54,15
pro21,pro6,15
pro21,pro7,15
pro21,pro69,15
pro21,pro65,15
pro21,pro60,15
pro21,pro61,15
pro21,pro62,15
pro21,pro68,15
pro21,pro67,15
pro21,pro66,15
pro21,pro63,15
pro21,pro64,15
pro21,pro85,15
pro21,pro94,15
pro21,pro93,15
pro21,pro92,15
pro21,pro91,15
pro21,pro90,15
pro21,pro9,15
pro21,pro89,15
pro21,pro88,15
pro21,pro87,15
pro21,pro86,15
pro21,pro75,15
pro21,pro84,15
pro21,pro83,15
pro21,pro82,15
pro21,pro81,15
pro21,pro80,15
pro21,pro8,15
pro21,pro79,15
pro21,pro78,15
pro21,pro77,15
pro21,pro76,15
pro21,pro19,15
pro21,pro33,15
pro21,pro32,15
pro21,pro31,15
pro21,pro30,15
pro21,pro3,15
pro21,pro29,15
pro21,pro28,15
pro21,pro27,15
pro21,pro26,15
pro21,pro25,15
pro21,pro2,15
pro21,pro34,15
pro21,pro18,15
pro21,pro17,15
pro21,pro16,15
pro21,pro15,15
pro21,pro14,15
pro21,pro13,15
pro21,pro12,15
pro21,pro11,15
pro21,pro10,15
pro21,pro1,15
pro21,pro44,15
pro21,pro58,15
pro21,pro57,15
pro21,pro56,15
pro21,pro55,15
pro21,pro0,15
pro21,pro53,15
pro21,pro52,15
pro21,pro51,15
pro21,pro50,15
pro21,pro5,15
pro21,pro59,15
pro21,pro43,15
pro21,pro42,15
pro21,pro41,15
pro21,pro40,15
pro21,pro4,15
pro21,pro39,15
pro21,pro38,15
pro21,pro37,15
pro21,pro36,15
pro21,pro35,15
pro22,pro22,0
pro22,pro24,6
pro22,pro23,6
pro22,pro20,6
pro22,pro21,6
pro22,pro74,14
pro22,pro73,14
pro22,pro72,14
pro22,pro71,14
pro22,pro70,14
pro22,pro45,14
pro22,pro46,14
pro22,pro47,14
pro22,pro48,14
pro22,pro49,14
pro22,pro99,14
pro22,pro98,14
pro22,pro97,14
pro22,pro96,14
pro22,pro95,14
pro22,pro54,15
pro22,pro6,15
pro22,pro7,15
pro22,pro69,15
pro22,pro65,15
pro22,pro60,15
pro22,pro61,15
pro22,pro62,15
pro22,pro68,15
pro22,pro67,15
pro22,pro66,15
pro22,pro63,15
pro22,pro64,15
pro22,pro85,15
pro22,pro94,15
pro22,pro93,15
pro22,pro92,15
pro22,pro91,15
pro22,pro90,15
pro22,pro9,15
pro22,pro89,15
pro22,pro88,15
pro22,pro87,15
pro22,pro86,15
pro22,pro75,15
pro22,pro84,15
pro22,pro83,15
pro22,pro82,15
pro22,pro81,15
pro22,pro80,15
pro22,pro8,15
pro22,pro79,15
pro22,pro78,15
pro22,pro77,15
pro22,pro76,15
