Source,Target,Cost
agg5,pro134,7
agg5,pro135,7
agg5,pro136,7
agg5,pro137,7
agg5,pro138,7
agg5,pro139,7
agg5,pro14,7
agg5,pro0,7
agg5,pro141,7
agg5,pro142,7
agg5,pro143,7
agg5,pro144,7
agg5,pro145,7
agg5,pro146,7
agg5,pro147,7
agg5,pro148,7
agg6,pro62,2
agg6,pro60,2
agg6,pro61,2
agg6,pro69,2
agg6,pro68,2
agg6,pro67,2
agg6,pro66,2
agg6,pro65,2
agg6,pro64,2
agg6,pro63,2
agg6,pro50,7
agg6,pro6,7
agg6,pro59,7
agg6,pro58,7
agg6,pro57,7
agg6,pro56,7
agg6,pro55,7
agg6,pro54,7
agg6,pro53,7
agg6,pro52,7
agg6,pro51,7
agg6,pro41,7
agg6,pro31,7
agg6,pro33,7
agg6,pro34,7
agg6,pro35,7
agg6,pro36,7
agg6,pro37,7
agg6,pro38,7
agg6,pro39,7
agg6,pro4,7
agg6,pro40,7
agg6,pro32,7
agg6,pro42,7
agg6,pro43,7
agg6,pro44,7
agg6,pro45,7
agg6,pro46,7
agg6,pro47,7
agg6,pro48,7
agg6,pro49,7
agg6,pro5,7
agg6,pro92,7
agg6,pro85,7
agg6,pro86,7
agg6,pro87,7
agg6,pro88,7
agg6,pro89,7
agg6,pro9,7
agg6,pro90,7
agg6,pro91,7
agg6,pro84,7
agg6,pro93,7
agg6,pro94,7
agg6,pro95,7
agg6,pro96,7
agg6,pro97,7
agg6,pro98,7
agg6,pro99,7
agg6,pro7,7
agg6,pro83,7
agg6,pro82,7
agg6,pro81,7
agg6,pro80,7
agg6,pro8,7
agg6,pro79,7
agg6,pro78,7
agg6,pro77,7
agg6,pro76,7
agg6,pro75,7
agg6,pro74,7
agg6,pro73,7
agg6,pro72,7
agg6,pro71,7
agg6,pro70,7
agg6,pro124,7
agg6,pro116,7
agg6,pro117,7
agg6,pro118,7
agg6,pro119,7
agg6,pro12,7
agg6,pro120,7
agg6,pro121,7
agg6,pro122,7
agg6,pro123,7
agg6,pro115,7
agg6,pro125,7
agg6,pro126,7
agg6,pro127,7
agg6,pro128,7
agg6,pro129,7
agg6,pro13,7
agg6,pro130,7
agg6,pro131,7
agg6,pro107,7
agg6,pro1,7
agg6,pro10,7
agg6,pro100,7
agg6,pro101,7
agg6,pro102,7
agg6,pro103,7
agg6,pro104,7
agg6,pro105,7
agg6,pro106,7
agg6,pro132,7
agg6,pro108,7
agg6,pro109,7
agg6,pro11,7
agg6,pro110,7
agg6,pro111,7
agg6,pro112,7
agg6,pro113,7
agg6,pro114,7
agg6,pro23,7
agg6,pro15,7
agg6,pro16,7
agg6,pro17,7
agg6,pro18,7
agg6,pro19,7
agg6,pro2,7
agg6,pro20,7
agg6,pro21,7
agg6,pro22,7
agg6,pro149,7
agg6,pro24,7
agg6,pro25,7
agg6,pro26,7
agg6,pro27,7
agg6,pro28,7
agg6,pro29,7
agg6,pro3,7
agg6,pro30,7
agg6,pro140,7
agg6,pro133,7
agg6,pro134,7
agg6,pro135,7
agg6,pro136,7
agg6,pro137,7
agg6,pro138,7
agg6,pro139,7
agg6,pro14,7
agg6,pro0,7
agg6,pro141,7
agg6,pro142,7
agg6,pro143,7
agg6,pro144,7
agg6,pro145,7
agg6,pro146,7
agg6,pro147,7
agg6,pro148,7
agg7,pro79,2
agg7,pro78,2
agg7,pro77,2
agg7,pro76,2
agg7,pro75,2
agg7,pro74,2
agg7,pro73,2
agg7,pro72,2
agg7,pro71,2
agg7,pro70,2
agg7,pro51,7
agg7,pro50,7
agg7,pro52,7
agg7,pro53,7
agg7,pro54,7
agg7,pro55,7
agg7,pro56,7
agg7,pro57,7
agg7,pro58,7
agg7,pro59,7
agg7,pro6,7
agg7,pro60,7
agg7,pro41,7
agg7,pro32,7
agg7,pro33,7
agg7,pro34,7
agg7,pro35,7
agg7,pro36,7
agg7,pro37,7
agg7,pro38,7
agg7,pro39,7
agg7,pro4,7
agg7,pro40,7
agg7,pro66,7
agg7,pro42,7
agg7,pro43,7
agg7,pro44,7
agg7,pro45,7
agg7,pro46,7
agg7,pro47,7
agg7,pro48,7
agg7,pro49,7
agg7,pro5,7
agg7,pro85,7
agg7,pro99,7
agg7,pro98,7
agg7,pro97,7
agg7,pro96,7
agg7,pro95,7
agg7,pro94,7
agg7,pro93,7
agg7,pro92,7
agg7,pro91,7
agg7,pro90,7
agg7,pro9,7
agg7,pro89,7
agg7,pro88,7
agg7,pro87,7
agg7,pro86,7
agg7,pro61,7
agg7,pro84,7
agg7,pro83,7
agg7,pro82,7
agg7,pro81,7
agg7,pro80,7
agg7,pro8,7
agg7,pro7,7
agg7,pro69,7
agg7,pro68,7
agg7,pro67,7
agg7,pro31,7
agg7,pro65,7
agg7,pro64,7
agg7,pro63,7
agg7,pro62,7
agg7,pro124,7
agg7,pro116,7
agg7,pro117,7
agg7,pro118,7
agg7,pro119,7
agg7,pro12,7
agg7,pro120,7
agg7,pro121,7
agg7,pro122,7
agg7,pro123,7
agg7,pro115,7
agg7,pro125,7
agg7,pro126,7
agg7,pro127,7
agg7,pro128,7
agg7,pro129,7
agg7,pro13,7
agg7,pro130,7
agg7,pro131,7
agg7,pro107,7
agg7,pro1,7
agg7,pro10,7
agg7,pro100,7
agg7,pro101,7
agg7,pro102,7
agg7,pro103,7
agg7,pro104,7
agg7,pro105,7
agg7,pro106,7
agg7,pro132,7
agg7,pro108,7
agg7,pro109,7
agg7,pro11,7
agg7,pro110,7
agg7,pro111,7
agg7,pro112,7
agg7,pro113,7
agg7,pro114,7
agg7,pro23,7
agg7,pro15,7
agg7,pro16,7
agg7,pro17,7
agg7,pro18,7
agg7,pro19,7
agg7,pro2,7
agg7,pro20,7
agg7,pro21,7
agg7,pro22,7
agg7,pro149,7
agg7,pro24,7
agg7,pro25,7
agg7,pro26,7
agg7,pro27,7
agg7,pro28,7
agg7,pro29,7
agg7,pro3,7
agg7,pro30,7
agg7,pro140,7
agg7,pro133,7
agg7,pro134,7
agg7,pro135,7
agg7,pro136,7
agg7,pro137,7
agg7,pro138,7
agg7,pro139,7
agg7,pro14,7
agg7,pro0,7
agg7,pro141,7
agg7,pro142,7
agg7,pro143,7
agg7,pro144,7
agg7,pro145,7
agg7,pro146,7
agg7,pro147,7
agg7,pro148,7
agg8,pro80,2
agg8,pro81,2
agg8,pro82,2
agg8,pro83,2
agg8,pro84,2
agg8,pro85,2
agg8,pro89,2
agg8,pro88,2
agg8,pro87,2
agg8,pro86,2
agg8,pro47,7
agg8,pro60,7
agg8,pro48,7
agg8,pro49,7
agg8,pro5,7
agg8,pro50,7
agg8,pro51,7
agg8,pro52,7
agg8,pro53,7
agg8,pro54,7
agg8,pro55,7
agg8,pro56,7
agg8,pro57,7
agg8,pro58,7
agg8,pro59,7
agg8,pro6,7
agg8,pro66,7
agg8,pro46,7
agg8,pro45,7
agg8,pro44,7
agg8,pro43,7
agg8,pro42,7
agg8,pro41,7
agg8,pro40,7
agg8,pro4,7
agg8,pro39,7
agg8,pro38,7
agg8,pro37,7
agg8,pro36,7
agg8,pro35,7
agg8,pro34,7
agg8,pro33,7
agg8,pro32,7
agg8,pro76,7
agg8,pro99,7
agg8,pro98,7
agg8,pro97,7
agg8,pro96,7
agg8,pro95,7
agg8,pro94,7
agg8,pro93,7
agg8,pro92,7
agg8,pro91,7
agg8,pro90,7
agg8,pro9,7
agg8,pro8,7
agg8,pro79,7
agg8,pro78,7
agg8,pro77,7
agg8,pro61,7
agg8,pro75,7
agg8,pro74,7
agg8,pro73,7
agg8,pro72,7
agg8,pro71,7
agg8,pro70,7
agg8,pro7,7
agg8,pro69,7
agg8,pro68,7
agg8,pro67,7
agg8,pro31,7
agg8,pro65,7
agg8,pro64,7
agg8,pro63,7
agg8,pro62,7
agg8,pro124,7
agg8,pro116,7
agg8,pro117,7
agg8,pro118,7
agg8,pro119,7
agg8,pro12,7
agg8,pro120,7
agg8,pro121,7
agg8,pro122,7
agg8,pro123,7
agg8,pro115,7
agg8,pro125,7
agg8,pro126,7
agg8,pro127,7
agg8,pro128,7
agg8,pro129,7
agg8,pro13,7
agg8,pro130,7
agg8,pro131,7
agg8,pro107,7
agg8,pro1,7
agg8,pro10,7
agg8,pro100,7
agg8,pro101,7
agg8,pro102,7
agg8,pro103,7
agg8,pro104,7
agg8,pro105,7
agg8,pro106,7
agg8,pro132,7
agg8,pro108,7
agg8,pro109,7
agg8,pro11,7
agg8,pro110,7
agg8,pro111,7
agg8,pro112,7
agg8,pro113,7
agg8,pro114,7
agg8,pro23,7
agg8,pro15,7
agg8,pro16,7
agg8,pro17,7
agg8,pro18,7
agg8,pro19,7
agg8,pro2,7
agg8,pro20,7
agg8,pro21,7
agg8,pro22,7
agg8,pro149,7
agg8,pro24,7
agg8,pro25,7
agg8,pro26,7
agg8,pro27,7
agg8,pro28,7
agg8,pro29,7
agg8,pro3,7
agg8,pro30,7
agg8,pro140,7
agg8,pro133,7
agg8,pro134,7
agg8,pro135,7
agg8,pro136,7
agg8,pro137,7
agg8,pro138,7
agg8,pro139,7
agg8,pro14,7
agg8,pro0,7
agg8,pro141,7
agg8,pro142,7
agg8,pro143,7
agg8,pro144,7
agg8,pro145,7
agg8,pro146,7
agg8,pro147,7
agg8,pro148,7
agg9,pro99,2
agg9,pro90,2
agg9,pro91,2
agg9,pro92,2
agg9,pro93,2
agg9,pro94,2
agg9,pro95,2
agg9,pro96,2
agg9,pro97,2
agg9,pro98,2
agg9,pro47,7
agg9,pro60,7
agg9,pro48,7
agg9,pro49,7
agg9,pro5,7
agg9,pro50,7
agg9,pro51,7
agg9,pro52,7
agg9,pro53,7
agg9,pro54,7
agg9,pro55,7
agg9,pro56,7
agg9,pro57,7
agg9,pro58,7
agg9,pro59,7
agg9,pro6,7
agg9,pro32,7
agg9,pro46,7
agg9,pro45,7
agg9,pro44,7
agg9,pro43,7
agg9,pro42,7
agg9,pro41,7
agg9,pro40,7
agg9,pro4,7
agg9,pro39,7
agg9,pro38,7
agg9,pro37,7
agg9,pro36,7
agg9,pro35,7
agg9,pro34,7
agg9,pro33,7
agg9,pro31,7
agg9,pro76,7
agg9,pro9,7
agg9,pro89,7
agg9,pro88,7
agg9,pro87,7
agg9,pro86,7
agg9,pro85,7
agg9,pro84,7
agg9,pro83,7
agg9,pro82,7
agg9,pro81,7
agg9,pro80,7
agg9,pro8,7
agg9,pro79,7
agg9,pro78,7
agg9,pro77,7
agg9,pro61,7
agg9,pro75,7
agg9,pro74,7
agg9,pro73,7
agg9,pro72,7
agg9,pro71,7
agg9,pro70,7
agg9,pro7,7
agg9,pro69,7
agg9,pro68,7
agg9,pro67,7
agg9,pro66,7
agg9,pro65,7
agg9,pro64,7
agg9,pro63,7
agg9,pro62,7
agg9,pro124,7
agg9,pro116,7
agg9,pro117,7
agg9,pro118,7
agg9,pro119,7
agg9,pro12,7
agg9,pro120,7
agg9,pro121,7
agg9,pro122,7
agg9,pro123,7
agg9,pro115,7
agg9,pro125,7
agg9,pro126,7
agg9,pro127,7
agg9,pro128,7
agg9,pro129,7
agg9,pro13,7
agg9,pro130,7
agg9,pro131,7
agg9,pro107,7
agg9,pro1,7
agg9,pro10,7
agg9,pro100,7
agg9,pro101,7
agg9,pro102,7
agg9,pro103,7
agg9,pro104,7
agg9,pro105,7
agg9,pro106,7
agg9,pro132,7
agg9,pro108,7
agg9,pro109,7
agg9,pro11,7
agg9,pro110,7
agg9,pro111,7
agg9,pro112,7
agg9,pro113,7
agg9,pro114,7
agg9,pro23,7
agg9,pro15,7
agg9,pro16,7
agg9,pro17,7
agg9,pro18,7
agg9,pro19,7
agg9,pro2,7
agg9,pro20,7
agg9,pro21,7
agg9,pro22,7
agg9,pro149,7
agg9,pro24,7
agg9,pro25,7
agg9,pro26,7
agg9,pro27,7
agg9,pro28,7
agg9,pro29,7
agg9,pro3,7
agg9,pro30,7
agg9,pro140,7
agg9,pro133,7
agg9,pro134,7
agg9,pro135,7
agg9,pro136,7
agg9,pro137,7
agg9,pro138,7
agg9,pro139,7
agg9,pro14,7
agg9,pro0,7
agg9,pro141,7
agg9,pro142,7
agg9,pro143,7
agg9,pro144,7
agg9,pro145,7
agg9,pro146,7
agg9,pro147,7
agg9,pro148,7
con0,pro9,6
con0,pro8,6
con0,pro5,6
con0,pro2,6
con0,pro4,6
con0,pro7,6
con0,pro6,6
con0,pro1,6
con0,pro0,6
con0,pro3,6
con0,pro55,7
con0,pro50,7
con0,pro51,7
con0,pro52,7
con0,pro33,7
con0,pro53,7
con0,pro54,7
con0,pro56,7
con0,pro57,7
con0,pro62,7
con0,pro61,7
con0,pro60,7
con0,pro58,7
con0,pro59,7
con0,pro41,7
con0,pro99,7
con0,pro34,7
con0,pro35,7
con0,pro36,7
con0,pro37,7
con0,pro38,7
con0,pro39,7
con0,pro40,7
con0,pro49,7
con0,pro42,7
con0,pro43,7
con0,pro44,7
con0,pro45,7
con0,pro46,7
con0,pro47,7
con0,pro48,7
con0,pro90,7
con0,pro82,7
con0,pro83,7
con0,pro84,7
con0,pro85,7
con0,pro86,7
con0,pro87,7
con0,pro88,7
con0,pro89,7
con0,pro81,7
con0,pro91,7
con0,pro92,7
con0,pro93,7
con0,pro94,7
con0,pro95,7
con0,pro96,7
con0,pro97,7
con0,pro98,7
con0,pro72,7
con0,pro64,7
con0,pro65,7
con0,pro66,7
con0,pro67,7
con0,pro68,7
con0,pro69,7
con0,pro70,7
con0,pro71,7
con0,pro63,7
con0,pro73,7
con0,pro74,7
con0,pro75,7
con0,pro76,7
con0,pro77,7
con0,pro78,7
con0,pro79,7
con0,pro80,7
con0,pro124,7
con0,pro116,7
con0,pro117,7
con0,pro118,7
con0,pro119,7
con0,pro12,7
con0,pro120,7
con0,pro121,7
con0,pro122,7
con0,pro123,7
con0,pro115,7
con0,pro125,7
con0,pro126,7
con0,pro127,7
con0,pro128,7
con0,pro129,7
con0,pro13,7
con0,pro130,7
con0,pro131,7
con0,pro107,7
con0,pro10,7
con0,pro100,7
con0,pro101,7
con0,pro102,7
con0,pro103,7
con0,pro104,7
con0,pro105,7
con0,pro106,7
con0,pro132,7
con0,pro108,7
con0,pro109,7
con0,pro11,7
con0,pro110,7
con0,pro111,7
con0,pro112,7
con0,pro113,7
con0,pro114,7
con0,pro23,7
con0,pro15,7
con0,pro16,7
con0,pro17,7
con0,pro18,7
con0,pro19,7
con0,pro20,7
con0,pro21,7
con0,pro22,7
con0,pro149,7
con0,pro24,7
con0,pro25,7
con0,pro26,7
con0,pro27,7
con0,pro28,7
con0,pro29,7
con0,pro30,7
con0,pro31,7
con0,pro140,7
con0,pro133,7
con0,pro134,7
con0,pro135,7
con0,pro136,7
con0,pro137,7
con0,pro138,7
con0,pro139,7
con0,pro14,7
con0,pro32,7
con0,pro141,7
con0,pro142,7
con0,pro143,7
con0,pro144,7
con0,pro145,7
con0,pro146,7
con0,pro147,7
con0,pro148,7
pro0,pro0,0
pro0,pro9,2
pro0,pro8,2
pro0,pro5,2
pro0,pro2,2
pro0,pro4,2
pro0,pro7,2
pro0,pro1,2
pro0,pro3,2
pro0,pro6,2
pro0,pro55,9
pro0,pro33,9
pro0,pro50,9
pro0,pro51,9
pro0,pro52,9
pro0,pro61,9
pro0,pro53,9
pro0,pro54,9
pro0,pro56,9
pro0,pro57,9
pro0,pro62,9
pro0,pro60,9
pro0,pro58,9
pro0,pro59,9
pro0,pro41,9
pro0,pro99,9
pro0,pro34,9
pro0,pro35,9
pro0,pro36,9
pro0,pro37,9
pro0,pro38,9
pro0,pro39,9
pro0,pro40,9
pro0,pro49,9
pro0,pro42,9
pro0,pro43,9
pro0,pro44,9
pro0,pro45,9
pro0,pro46,9
pro0,pro47,9
pro0,pro48,9
pro0,pro90,9
pro0,pro82,9
pro0,pro83,9
pro0,pro84,9
pro0,pro85,9
pro0,pro86,9
pro0,pro87,9
pro0,pro88,9
pro0,pro89,9
pro0,pro81,9
pro0,pro91,9
pro0,pro92,9
pro0,pro93,9
pro0,pro94,9
pro0,pro95,9
pro0,pro96,9
pro0,pro97,9
pro0,pro98,9
pro0,pro72,9
pro0,pro64,9
pro0,pro65,9
pro0,pro66,9
pro0,pro67,9
pro0,pro68,9
pro0,pro69,9
pro0,pro70,9
pro0,pro71,9
pro0,pro63,9
pro0,pro73,9
pro0,pro74,9
pro0,pro75,9
pro0,pro76,9
pro0,pro77,9
pro0,pro78,9
pro0,pro79,9
pro0,pro80,9
pro0,pro124,9
pro0,pro116,9
pro0,pro117,9
pro0,pro118,9
pro0,pro119,9
pro0,pro12,9
pro0,pro120,9
pro0,pro121,9
pro0,pro122,9
pro0,pro123,9
pro0,pro115,9
pro0,pro125,9
pro0,pro126,9
pro0,pro127,9
pro0,pro128,9
pro0,pro129,9
pro0,pro13,9
pro0,pro130,9
pro0,pro131,9
pro0,pro107,9
pro0,pro10,9
pro0,pro100,9
pro0,pro101,9
pro0,pro102,9
pro0,pro103,9
pro0,pro104,9
pro0,pro105,9
pro0,pro106,9
pro0,pro132,9
pro0,pro108,9
pro0,pro109,9
pro0,pro11,9
pro0,pro110,9
pro0,pro111,9
pro0,pro112,9
pro0,pro113,9
pro0,pro114,9
pro0,pro23,9
pro0,pro15,9
pro0,pro16,9
pro0,pro17,9
pro0,pro18,9
pro0,pro19,9
pro0,pro20,9
pro0,pro21,9
pro0,pro22,9
pro0,pro149,9
pro0,pro24,9
pro0,pro25,9
pro0,pro26,9
pro0,pro27,9
pro0,pro28,9
pro0,pro29,9
pro0,pro30,9
pro0,pro31,9
pro0,pro140,9
pro0,pro133,9
pro0,pro134,9
pro0,pro135,9
pro0,pro136,9
pro0,pro137,9
pro0,pro138,9
pro0,pro139,9
pro0,pro14,9
pro0,pro32,9
pro0,pro141,9
pro0,pro142,9
pro0,pro143,9
pro0,pro144,9
pro0,pro145,9
pro0,pro146,9
pro0,pro147,9
pro0,pro148,9
pro1,pro1,0
pro1,pro8,2
pro1,pro5,2
pro1,pro2,2
pro1,pro9,2
pro1,pro4,2
pro1,pro7,2
pro1,pro0,2
pro1,pro3,2
pro1,pro6,2
pro1,pro55,9
pro1,pro62,9
pro1,pro50,9
pro1,pro51,9
pro1,pro52,9
pro1,pro33,9
pro1,pro53,9
pro1,pro54,9
pro1,pro56,9
pro1,pro57,9
pro1,pro61,9
pro1,pro60,9
pro1,pro58,9
pro1,pro59,9
pro1,pro41,9
pro1,pro99,9
pro1,pro34,9
pro1,pro35,9
pro1,pro36,9
pro1,pro37,9
pro1,pro38,9
pro1,pro39,9
pro1,pro40,9
pro1,pro49,9
pro1,pro42,9
pro1,pro43,9
pro1,pro44,9
pro1,pro45,9
pro1,pro46,9
pro1,pro47,9
pro1,pro48,9
pro1,pro90,9
pro1,pro82,9
pro1,pro83,9
pro1,pro84,9
pro1,pro85,9
pro1,pro86,9
pro1,pro87,9
pro1,pro88,9
pro1,pro89,9
pro1,pro81,9
pro1,pro91,9
pro1,pro92,9
pro1,pro93,9
pro1,pro94,9
pro1,pro95,9
pro1,pro96,9
pro1,pro97,9
pro1,pro98,9
pro1,pro72,9
pro1,pro64,9
pro1,pro65,9
pro1,pro66,9
pro1,pro67,9
pro1,pro68,9
pro1,pro69,9
pro1,pro70,9
pro1,pro71,9
pro1,pro63,9
pro1,pro73,9
pro1,pro74,9
pro1,pro75,9
pro1,pro76,9
pro1,pro77,9
pro1,pro78,9
pro1,pro79,9
pro1,pro80,9
pro1,pro124,9
pro1,pro116,9
pro1,pro117,9
pro1,pro118,9
pro1,pro119,9
pro1,pro12,9
pro1,pro120,9
pro1,pro121,9
pro1,pro122,9
pro1,pro123,9
pro1,pro115,9
pro1,pro125,9
pro1,pro126,9
pro1,pro127,9
pro1,pro128,9
pro1,pro129,9
pro1,pro13,9
pro1,pro130,9
pro1,pro131,9
pro1,pro107,9
pro1,pro10,9
pro1,pro100,9
pro1,pro101,9
pro1,pro102,9
pro1,pro103,9
pro1,pro104,9
pro1,pro105,9
pro1,pro106,9
pro1,pro132,9
pro1,pro108,9
pro1,pro109,9
pro1,pro11,9
pro1,pro110,9
pro1,pro111,9
pro1,pro112,9
pro1,pro113,9
pro1,pro114,9
pro1,pro23,9
pro1,pro15,9
pro1,pro16,9
pro1,pro17,9
pro1,pro18,9
pro1,pro19,9
pro1,pro20,9
pro1,pro21,9
pro1,pro22,9
pro1,pro149,9
pro1,pro24,9
pro1,pro25,9
pro1,pro26,9
pro1,pro27,9
pro1,pro28,9
pro1,pro29,9
pro1,pro30,9
pro1,pro31,9
pro1,pro140,9
pro1,pro133,9
pro1,pro134,9
pro1,pro135,9
pro1,pro136,9
pro1,pro137,9
pro1,pro138,9
pro1,pro139,9
pro1,pro14,9
pro1,pro32,9
pro1,pro141,9
pro1,pro142,9
pro1,pro143,9
pro1,pro144,9
pro1,pro145,9
pro1,pro146,9
pro1,pro147,9
pro1,pro148,9
pro10,pro10,0
pro10,pro17,2
pro10,pro18,2
pro10,pro19,2
pro10,pro14,2
pro10,pro12,2
pro10,pro16,2
pro10,pro13,2
pro10,pro15,2
pro10,pro11,2
pro10,pro57,9
pro10,pro53,9
pro10,pro54,9
pro10,pro55,9
pro10,pro56,9
pro10,pro64,9
pro10,pro58,9
pro10,pro59,9
pro10,pro6,9
pro10,pro60,9
pro10,pro61,9
pro10,pro62,9
pro10,pro63,9
pro10,pro67,9
pro10,pro44,9
pro10,pro37,9
pro10,pro38,9
pro10,pro39,9
pro10,pro4,9
pro10,pro40,9
pro10,pro41,9
pro10,pro42,9
pro10,pro43,9
pro10,pro52,9
pro10,pro45,9
pro10,pro46,9
pro10,pro47,9
pro10,pro48,9
pro10,pro49,9
pro10,pro5,9
pro10,pro50,9
pro10,pro51,9
pro10,pro91,9
pro10,pro83,9
pro10,pro84,9
pro10,pro85,9
pro10,pro86,9
pro10,pro87,9
pro10,pro88,9
pro10,pro89,9
pro10,pro9,9
pro10,pro90,9
pro10,pro82,9
pro10,pro92,9
pro10,pro93,9
pro10,pro94,9
pro10,pro95,9
pro10,pro96,9
pro10,pro97,9
pro10,pro98,9
pro10,pro99,9
pro10,pro74,9
pro10,pro66,9
pro10,pro31,9
pro10,pro68,9
pro10,pro69,9
pro10,pro7,9
pro10,pro70,9
pro10,pro71,9
pro10,pro72,9
pro10,pro73,9
pro10,pro65,9
pro10,pro75,9
pro10,pro76,9
pro10,pro77,9
pro10,pro78,9
pro10,pro79,9
pro10,pro8,9
pro10,pro80,9
pro10,pro81,9
pro10,pro124,9
pro10,pro116,9
pro10,pro117,9
pro10,pro118,9
pro10,pro119,9
pro10,pro120,9
pro10,pro121,9
pro10,pro122,9
pro10,pro123,9
pro10,pro115,9
pro10,pro125,9
pro10,pro126,9
pro10,pro127,9
pro10,pro128,9
pro10,pro129,9
pro10,pro130,9
pro10,pro131,9
pro10,pro132,9
pro10,pro107,9
pro10,pro1,9
pro10,pro100,9
pro10,pro101,9
pro10,pro102,9
pro10,pro103,9
pro10,pro104,9
pro10,pro105,9
pro10,pro106,9
pro10,pro133,9
pro10,pro108,9
pro10,pro109,9
pro10,pro110,9
pro10,pro111,9
pro10,pro112,9
pro10,pro113,9
pro10,pro114,9
pro10,pro28,9
pro10,pro20,9
pro10,pro21,9
pro10,pro22,9
pro10,pro23,9
pro10,pro24,9
pro10,pro25,9
pro10,pro26,9
pro10,pro27,9
pro10,pro2,9
pro10,pro29,9
pro10,pro3,9
pro10,pro30,9
pro10,pro0,9
pro10,pro32,9
pro10,pro33,9
pro10,pro34,9
pro10,pro35,9
pro10,pro142,9
pro10,pro134,9
pro10,pro135,9
pro10,pro136,9
pro10,pro137,9
pro10,pro138,9
pro10,pro139,9
pro10,pro140,9
pro10,pro141,9
pro10,pro36,9
pro10,pro143,9
pro10,pro144,9
pro10,pro145,9
pro10,pro146,9
pro10,pro147,9
pro10,pro148,9
pro10,pro149,9
pro100,pro100,0
pro100,pro101,2
pro100,pro102,2
pro100,pro103,2
pro100,pro104,2
pro100,pro105,2
pro100,pro106,2
pro100,pro107,2
pro100,pro108,2
pro100,pro109,2
pro100,pro59,9
pro100,pro64,9
pro100,pro58,9
pro100,pro57,9
pro100,pro56,9
pro100,pro55,9
pro100,pro54,9
pro100,pro53,9
pro100,pro52,9
pro100,pro6,9
pro100,pro60,9
pro100,pro61,9
pro100,pro62,9
pro100,pro63,9
pro100,pro47,9
pro100,pro65,9
pro100,pro66,9
pro100,pro67,9
pro100,pro44,9
pro100,pro37,9
pro100,pro38,9
pro100,pro39,9
pro100,pro4,9
pro100,pro40,9
pro100,pro41,9
pro100,pro42,9
pro100,pro43,9
pro100,pro51,9
pro100,pro45,9
pro100,pro46,9
pro100,pro72,9
pro100,pro48,9
pro100,pro49,9
pro100,pro5,9
pro100,pro50,9
pro100,pro91,9
pro100,pro84,9
pro100,pro85,9
pro100,pro86,9
pro100,pro87,9
pro100,pro88,9
pro100,pro89,9
pro100,pro9,9
pro100,pro90,9
pro100,pro83,9
pro100,pro92,9
pro100,pro93,9
pro100,pro94,9
pro100,pro95,9
pro100,pro96,9
pro100,pro97,9
pro100,pro98,9
pro100,pro99,9
pro100,pro76,9
pro100,pro69,9
pro100,pro7,9
pro100,pro70,9
pro100,pro71,9
pro100,pro31,9
pro100,pro73,9
pro100,pro74,9
pro100,pro75,9
pro100,pro68,9
pro100,pro77,9
pro100,pro78,9
pro100,pro79,9
pro100,pro8,9
pro100,pro80,9
pro100,pro81,9
pro100,pro82,9
pro100,pro130,9
pro100,pro123,9
pro100,pro124,9
pro100,pro125,9
pro100,pro126,9
pro100,pro127,9
pro100,pro128,9
pro100,pro129,9
pro100,pro13,9
pro100,pro122,9
pro100,pro131,9
pro100,pro132,9
pro100,pro133,9
pro100,pro134,9
pro100,pro135,9
pro100,pro136,9
pro100,pro137,9
pro100,pro138,9
pro100,pro115,9
pro100,pro1,9
pro100,pro10,9
pro100,pro11,9
pro100,pro110,9
pro100,pro111,9
pro100,pro112,9
pro100,pro113,9
pro100,pro114,9
pro100,pro139,9
pro100,pro116,9
pro100,pro117,9
pro100,pro118,9
pro100,pro119,9
pro100,pro12,9
pro100,pro120,9
pro100,pro121,9
pro100,pro28,9
pro100,pro20,9
pro100,pro21,9
pro100,pro22,9
pro100,pro23,9
pro100,pro24,9
pro100,pro25,9
pro100,pro26,9
pro100,pro27,9
pro100,pro2,9
pro100,pro29,9
pro100,pro3,9
pro100,pro30,9
pro100,pro0,9
pro100,pro32,9
pro100,pro33,9
pro100,pro34,9
pro100,pro35,9
pro100,pro147,9
pro100,pro14,9
pro100,pro140,9
pro100,pro141,9
pro100,pro142,9
pro100,pro143,9
pro100,pro144,9
pro100,pro145,9
pro100,pro146,9
pro100,pro36,9
pro100,pro148,9
pro100,pro149,9
pro100,pro15,9
pro100,pro16,9
pro100,pro17,9
pro100,pro18,9
pro100,pro19,9
pro101,pro101,0
pro101,pro100,2
pro101,pro102,2
pro101,pro103,2
pro101,pro104,2
pro101,pro105,2
pro101,pro106,2
pro101,pro107,2
pro101,pro108,2
pro101,pro109,2
pro101,pro59,9
pro101,pro64,9
pro101,pro58,9
pro101,pro57,9
pro101,pro56,9
pro101,pro55,9
pro101,pro54,9
pro101,pro53,9
pro101,pro52,9
pro101,pro6,9
pro101,pro60,9
pro101,pro61,9
pro101,pro62,9
pro101,pro63,9
pro101,pro47,9
pro101,pro65,9
pro101,pro66,9
pro101,pro67,9
pro101,pro44,9
pro101,pro37,9
pro101,pro38,9
pro101,pro39,9
pro101,pro4,9
pro101,pro40,9
pro101,pro41,9
pro101,pro42,9
pro101,pro43,9
pro101,pro51,9
pro101,pro45,9
pro101,pro46,9
pro101,pro72,9
pro101,pro48,9
pro101,pro49,9
pro101,pro5,9
pro101,pro50,9
pro101,pro91,9
pro101,pro84,9
pro101,pro85,9
