Source,Target,Cost
pro115,pro141,15
pro115,pro142,15
pro115,pro143,15
pro115,pro144,15
pro115,pro145,15
pro115,pro146,15
pro115,pro147,15
pro115,pro148,15
pro115,pro149,15
pro115,pro150,15
pro115,pro109,15
pro115,pro1,15
pro115,pro100,15
pro115,pro101,15
pro115,pro102,15
pro115,pro103,15
pro115,pro104,15
pro115,pro105,15
pro115,pro106,15
pro115,pro107,15
pro115,pro108,15
pro115,pro151,15
pro115,pro120,15
pro115,pro121,15
pro115,pro122,15
pro115,pro123,15
pro115,pro124,15
pro115,pro125,15
pro115,pro126,15
pro115,pro127,15
pro115,pro128,15
pro115,pro193,15
pro115,pro183,15
pro115,pro184,15
pro115,pro185,15
pro115,pro186,15
pro115,pro187,15
pro115,pro188,15
pro115,pro0,15
pro115,pro190,15
pro115,pro191,15
pro115,pro192,15
pro115,pro182,15
pro115,pro194,15
pro115,pro195,15
pro115,pro196,15
pro115,pro197,15
pro115,pro198,15
pro115,pro199,15
pro115,pro2,15
pro115,pro20,15
pro115,pro21,15
pro115,pro172,15
pro115,pro152,15
pro115,pro153,15
pro115,pro154,15
pro115,pro155,15
pro115,pro156,15
pro115,pro157,15
pro115,pro158,15
pro115,pro159,15
pro115,pro170,15
pro115,pro171,15
pro115,pro22,15
pro115,pro173,15
pro115,pro174,15
pro115,pro175,15
pro115,pro176,15
pro115,pro177,15
pro115,pro178,15
pro115,pro179,15
pro115,pro180,15
pro115,pro181,15
pro116,pro116,0
pro116,pro119,6
pro116,pro118,6
pro116,pro117,6
pro116,pro115,6
pro116,pro114,6
pro116,pro113,6
pro116,pro112,6
pro116,pro111,6
pro116,pro110,6
pro116,pro61,14
pro116,pro19,14
pro116,pro60,14
pro116,pro14,14
pro116,pro15,14
pro116,pro62,14
pro116,pro63,14
pro116,pro64,14
pro116,pro13,14
pro116,pro65,14
pro116,pro66,14
pro116,pro67,14
pro116,pro18,14
pro116,pro68,14
pro116,pro69,14
pro116,pro166,14
pro116,pro164,14
pro116,pro10,14
pro116,pro163,14
pro116,pro162,14
pro116,pro161,14
pro116,pro160,14
pro116,pro16,14
pro116,pro165,14
pro116,pro167,14
pro116,pro168,14
pro116,pro169,14
pro116,pro11,14
pro116,pro12,14
pro116,pro17,14
pro116,pro42,15
pro116,pro5,15
pro116,pro50,15
pro116,pro51,15
pro116,pro52,15
pro116,pro36,15
pro116,pro189,15
pro116,pro24,15
pro116,pro25,15
pro116,pro26,15
pro116,pro27,15
pro116,pro28,15
pro116,pro29,15
pro116,pro3,15
pro116,pro30,15
pro116,pro31,15
pro116,pro32,15
pro116,pro33,15
pro116,pro34,15
pro116,pro35,15
pro116,pro49,15
pro116,pro37,15
pro116,pro38,15
pro116,pro39,15
pro116,pro4,15
pro116,pro40,15
pro116,pro41,15
pro116,pro23,15
pro116,pro43,15
pro116,pro44,15
pro116,pro45,15
pro116,pro46,15
pro116,pro47,15
pro116,pro48,15
pro116,pro90,15
pro116,pro81,15
pro116,pro82,15
pro116,pro83,15
pro116,pro84,15
pro116,pro85,15
pro116,pro86,15
pro116,pro87,15
pro116,pro88,15
pro116,pro89,15
pro116,pro9,15
pro116,pro80,15
pro116,pro91,15
pro116,pro92,15
pro116,pro93,15
pro116,pro94,15
pro116,pro95,15
pro116,pro96,15
pro116,pro97,15
pro116,pro98,15
pro116,pro99,15
pro116,pro71,15
pro116,pro54,15
pro116,pro55,15
pro116,pro56,15
pro116,pro57,15
pro116,pro58,15
pro116,pro59,15
pro116,pro6,15
pro116,pro7,15
pro116,pro70,15
pro116,pro53,15
pro116,pro72,15
pro116,pro73,15
pro116,pro74,15
pro116,pro75,15
pro116,pro76,15
pro116,pro77,15
pro116,pro78,15
pro116,pro79,15
pro116,pro8,15
pro116,pro140,15
pro116,pro130,15
pro116,pro131,15
pro116,pro132,15
pro116,pro133,15
pro116,pro134,15
pro116,pro135,15
pro116,pro136,15
pro116,pro137,15
pro116,pro138,15
pro116,pro139,15
pro116,pro129,15
pro116,pro141,15
pro116,pro142,15
pro116,pro143,15
pro116,pro144,15
pro116,pro145,15
pro116,pro146,15
pro116,pro147,15
pro116,pro148,15
pro116,pro149,15
pro116,pro150,15
pro116,pro109,15
pro116,pro1,15
pro116,pro100,15
pro116,pro101,15
pro116,pro102,15
pro116,pro103,15
pro116,pro104,15
pro116,pro105,15
pro116,pro106,15
pro116,pro107,15
pro116,pro108,15
pro116,pro151,15
pro116,pro120,15
pro116,pro121,15
pro116,pro122,15
pro116,pro123,15
pro116,pro124,15
pro116,pro125,15
pro116,pro126,15
pro116,pro127,15
pro116,pro128,15
pro116,pro193,15
pro116,pro183,15
pro116,pro184,15
pro116,pro185,15
pro116,pro186,15
pro116,pro187,15
pro116,pro188,15
pro116,pro0,15
pro116,pro190,15
pro116,pro191,15
pro116,pro192,15
pro116,pro182,15
pro116,pro194,15
pro116,pro195,15
pro116,pro196,15
pro116,pro197,15
pro116,pro198,15
pro116,pro199,15
pro116,pro2,15
pro116,pro20,15
pro116,pro21,15
pro116,pro172,15
pro116,pro152,15
pro116,pro153,15
pro116,pro154,15
pro116,pro155,15
pro116,pro156,15
pro116,pro157,15
pro116,pro158,15
pro116,pro159,15
pro116,pro170,15
pro116,pro171,15
pro116,pro22,15
pro116,pro173,15
pro116,pro174,15
pro116,pro175,15
pro116,pro176,15
pro116,pro177,15
pro116,pro178,15
pro116,pro179,15
pro116,pro180,15
pro116,pro181,15
pro117,pro117,0
pro117,pro119,6
pro117,pro118,6
pro117,pro116,6
pro117,pro115,6
pro117,pro114,6
pro117,pro113,6
pro117,pro112,6
pro117,pro111,6
pro117,pro110,6
pro117,pro61,14
pro117,pro19,14
pro117,pro60,14
pro117,pro14,14
pro117,pro15,14
pro117,pro62,14
pro117,pro63,14
pro117,pro64,14
pro117,pro13,14
pro117,pro65,14
pro117,pro66,14
pro117,pro67,14
pro117,pro18,14
pro117,pro68,14
pro117,pro69,14
pro117,pro166,14
pro117,pro164,14
pro117,pro10,14
pro117,pro163,14
pro117,pro162,14
pro117,pro161,14
pro117,pro160,14
pro117,pro16,14
pro117,pro165,14
pro117,pro167,14
pro117,pro168,14
pro117,pro169,14
pro117,pro11,14
pro117,pro12,14
pro117,pro17,14
pro117,pro42,15
pro117,pro5,15
pro117,pro50,15
pro117,pro51,15
pro117,pro52,15
pro117,pro36,15
pro117,pro189,15
pro117,pro24,15
pro117,pro25,15
pro117,pro26,15
pro117,pro27,15
pro117,pro28,15
pro117,pro29,15
pro117,pro3,15
pro117,pro30,15
pro117,pro31,15
pro117,pro32,15
pro117,pro33,15
pro117,pro34,15
pro117,pro35,15
pro117,pro49,15
pro117,pro37,15
pro117,pro38,15
pro117,pro39,15
pro117,pro4,15
pro117,pro40,15
pro117,pro41,15
pro117,pro23,15
pro117,pro43,15
pro117,pro44,15
pro117,pro45,15
pro117,pro46,15
pro117,pro47,15
pro117,pro48,15
pro117,pro90,15
pro117,pro81,15
pro117,pro82,15
pro117,pro83,15
pro117,pro84,15
pro117,pro85,15
pro117,pro86,15
pro117,pro87,15
pro117,pro88,15
pro117,pro89,15
pro117,pro9,15
pro117,pro80,15
pro117,pro91,15
pro117,pro92,15
pro117,pro93,15
pro117,pro94,15
pro117,pro95,15
pro117,pro96,15
pro117,pro97,15
pro117,pro98,15
pro117,pro99,15
pro117,pro71,15
pro117,pro54,15
pro117,pro55,15
pro117,pro56,15
pro117,pro57,15
pro117,pro58,15
pro117,pro59,15
pro117,pro6,15
pro117,pro7,15
pro117,pro70,15
pro117,pro53,15
pro117,pro72,15
pro117,pro73,15
pro117,pro74,15
pro117,pro75,15
pro117,pro76,15
pro117,pro77,15
pro117,pro78,15
pro117,pro79,15
pro117,pro8,15
pro117,pro140,15
pro117,pro130,15
pro117,pro131,15
pro117,pro132,15
pro117,pro133,15
pro117,pro134,15
pro117,pro135,15
pro117,pro136,15
pro117,pro137,15
pro117,pro138,15
pro117,pro139,15
pro117,pro129,15
pro117,pro141,15
pro117,pro142,15
pro117,pro143,15
pro117,pro144,15
pro117,pro145,15
pro117,pro146,15
pro117,pro147,15
pro117,pro148,15
pro117,pro149,15
pro117,pro150,15
pro117,pro109,15
pro117,pro1,15
pro117,pro100,15
pro117,pro101,15
pro117,pro102,15
pro117,pro103,15
pro117,pro104,15
pro117,pro105,15
pro117,pro106,15
pro117,pro107,15
pro117,pro108,15
pro117,pro151,15
pro117,pro120,15
pro117,pro121,15
pro117,pro122,15
pro117,pro123,15
pro117,pro124,15
pro117,pro125,15
pro117,pro126,15
pro117,pro127,15
pro117,pro128,15
pro117,pro193,15
pro117,pro183,15
pro117,pro184,15
pro117,pro185,15
pro117,pro186,15
pro117,pro187,15
pro117,pro188,15
pro117,pro0,15
pro117,pro190,15
pro117,pro191,15
pro117,pro192,15
pro117,pro182,15
pro117,pro194,15
pro117,pro195,15
pro117,pro196,15
pro117,pro197,15
pro117,pro198,15
pro117,pro199,15
pro117,pro2,15
pro117,pro20,15
pro117,pro21,15
pro117,pro172,15
pro117,pro152,15
pro117,pro153,15
pro117,pro154,15
pro117,pro155,15
pro117,pro156,15
pro117,pro157,15
pro117,pro158,15
pro117,pro159,15
pro117,pro170,15
pro117,pro171,15
pro117,pro22,15
pro117,pro173,15
pro117,pro174,15
pro117,pro175,15
pro117,pro176,15
pro117,pro177,15
pro117,pro178,15
pro117,pro179,15
pro117,pro180,15
pro117,pro181,15
pro118,pro118,0
pro118,pro119,6
pro118,pro117,6
pro118,pro116,6
pro118,pro115,6
pro118,pro114,6
pro118,pro113,6
pro118,pro112,6
pro118,pro111,6
pro118,pro110,6
pro118,pro61,14
pro118,pro19,14
pro118,pro60,14
pro118,pro14,14
pro118,pro15,14
pro118,pro62,14
pro118,pro63,14
pro118,pro64,14
pro118,pro13,14
pro118,pro65,14
pro118,pro66,14
pro118,pro67,14
pro118,pro18,14
pro118,pro68,14
pro118,pro69,14
pro118,pro166,14
pro118,pro164,14
pro118,pro10,14
pro118,pro163,14
pro118,pro162,14
pro118,pro161,14
pro118,pro160,14
pro118,pro16,14
pro118,pro165,14
pro118,pro167,14
pro118,pro168,14
pro118,pro169,14
pro118,pro11,14
pro118,pro12,14
pro118,pro17,14
pro118,pro42,15
pro118,pro5,15
pro118,pro50,15
pro118,pro51,15
pro118,pro52,15
pro118,pro36,15
pro118,pro189,15
pro118,pro24,15
pro118,pro25,15
pro118,pro26,15
pro118,pro27,15
pro118,pro28,15
pro118,pro29,15
pro118,pro3,15
pro118,pro30,15
pro118,pro31,15
pro118,pro32,15
pro118,pro33,15
pro118,pro34,15
pro118,pro35,15
pro118,pro49,15
pro118,pro37,15
pro118,pro38,15
pro118,pro39,15
pro118,pro4,15
pro118,pro40,15
pro118,pro41,15
pro118,pro23,15
pro118,pro43,15
pro118,pro44,15
pro118,pro45,15
pro118,pro46,15
pro118,pro47,15
pro118,pro48,15
pro118,pro90,15
pro118,pro81,15
pro118,pro82,15
pro118,pro83,15
pro118,pro84,15
pro118,pro85,15
pro118,pro86,15
pro118,pro87,15
pro118,pro88,15
pro118,pro89,15
pro118,pro9,15
pro118,pro80,15
pro118,pro91,15
pro118,pro92,15
pro118,pro93,15
pro118,pro94,15
pro118,pro95,15
pro118,pro96,15
pro118,pro97,15
pro118,pro98,15
pro118,pro99,15
pro118,pro71,15
pro118,pro54,15
pro118,pro55,15
pro118,pro56,15
pro118,pro57,15
pro118,pro58,15
pro118,pro59,15
pro118,pro6,15
pro118,pro7,15
pro118,pro70,15
pro118,pro53,15
pro118,pro72,15
pro118,pro73,15
pro118,pro74,15
pro118,pro75,15
pro118,pro76,15
pro118,pro77,15
pro118,pro78,15
pro118,pro79,15
pro118,pro8,15
pro118,pro140,15
pro118,pro130,15
pro118,pro131,15
pro118,pro132,15
pro118,pro133,15
pro118,pro134,15
pro118,pro135,15
pro118,pro136,15
pro118,pro137,15
pro118,pro138,15
pro118,pro139,15
pro118,pro129,15
pro118,pro141,15
pro118,pro142,15
pro118,pro143,15
pro118,pro144,15
pro118,pro145,15
pro118,pro146,15
pro118,pro147,15
pro118,pro148,15
pro118,pro149,15
pro118,pro150,15
pro118,pro109,15
pro118,pro1,15
pro118,pro100,15
pro118,pro101,15
pro118,pro102,15
pro118,pro103,15
pro118,pro104,15
pro118,pro105,15
pro118,pro106,15
pro118,pro107,15
pro118,pro108,15
pro118,pro151,15
pro118,pro120,15
pro118,pro121,15
pro118,pro122,15
pro118,pro123,15
pro118,pro124,15
pro118,pro125,15
pro118,pro126,15
pro118,pro127,15
pro118,pro128,15
pro118,pro193,15
pro118,pro183,15
pro118,pro184,15
pro118,pro185,15
pro118,pro186,15
pro118,pro187,15
pro118,pro188,15
pro118,pro0,15
pro118,pro190,15
pro118,pro191,15
pro118,pro192,15
pro118,pro182,15
pro118,pro194,15
pro118,pro195,15
pro118,pro196,15
pro118,pro197,15
pro118,pro198,15
pro118,pro199,15
pro118,pro2,15
pro118,pro20,15
pro118,pro21,15
pro118,pro172,15
pro118,pro152,15
pro118,pro153,15
pro118,pro154,15
pro118,pro155,15
pro118,pro156,15
pro118,pro157,15
pro118,pro158,15
pro118,pro159,15
pro118,pro170,15
pro118,pro171,15
pro118,pro22,15
pro118,pro173,15
pro118,pro174,15
pro118,pro175,15
pro118,pro176,15
pro118,pro177,15
pro118,pro178,15
pro118,pro179,15
pro118,pro180,15
pro118,pro181,15
pro119,pro119,0
pro119,pro118,6
pro119,pro117,6
pro119,pro116,6
pro119,pro115,6
pro119,pro114,6
pro119,pro113,6
pro119,pro112,6
pro119,pro111,6
pro119,pro110,6
pro119,pro61,14
pro119,pro19,14
pro119,pro60,14
pro119,pro14,14
pro119,pro15,14
pro119,pro62,14
pro119,pro63,14
pro119,pro64,14
pro119,pro13,14
pro119,pro65,14
pro119,pro66,14
pro119,pro67,14
pro119,pro18,14
pro119,pro68,14
pro119,pro69,14
pro119,pro166,14
pro119,pro164,14
pro119,pro10,14
pro119,pro163,14
pro119,pro162,14
pro119,pro161,14
pro119,pro160,14
pro119,pro16,14
pro119,pro165,14
pro119,pro167,14
pro119,pro168,14
pro119,pro169,14
pro119,pro11,14
pro119,pro12,14
pro119,pro17,14
pro119,pro42,15
pro119,pro5,15
pro119,pro50,15
pro119,pro51,15
pro119,pro52,15
pro119,pro36,15
pro119,pro189,15
pro119,pro24,15
pro119,pro25,15
pro119,pro26,15
pro119,pro27,15
pro119,pro28,15
pro119,pro29,15
pro119,pro3,15
pro119,pro30,15
pro119,pro31,15
pro119,pro32,15
pro119,pro33,15
pro119,pro34,15
pro119,pro35,15
pro119,pro49,15
pro119,pro37,15
pro119,pro38,15
pro119,pro39,15
pro119,pro4,15
pro119,pro40,15
pro119,pro41,15
pro119,pro23,15
pro119,pro43,15
pro119,pro44,15
pro119,pro45,15
pro119,pro46,15
pro119,pro47,15
pro119,pro48,15
pro119,pro90,15
pro119,pro81,15
pro119,pro82,15
pro119,pro83,15
pro119,pro84,15
pro119,pro85,15
pro119,pro86,15
pro119,pro87,15
pro119,pro88,15
pro119,pro89,15
pro119,pro9,15
pro119,pro80,15
pro119,pro91,15
pro119,pro92,15
pro119,pro93,15
pro119,pro94,15
pro119,pro95,15
pro119,pro96,15
pro119,pro97,15
pro119,pro98,15
pro119,pro99,15
pro119,pro71,15
pro119,pro54,15
pro119,pro55,15
pro119,pro56,15
pro119,pro57,15
pro119,pro58,15
pro119,pro59,15
pro119,pro6,15
pro119,pro7,15
pro119,pro70,15
pro119,pro53,15
pro119,pro72,15
pro119,pro73,15
pro119,pro74,15
pro119,pro75,15
pro119,pro76,15
pro119,pro77,15
pro119,pro78,15
pro119,pro79,15
pro119,pro8,15
pro119,pro140,15
pro119,pro130,15
pro119,pro131,15
pro119,pro132,15
pro119,pro133,15
pro119,pro134,15
pro119,pro135,15
pro119,pro136,15
pro119,pro137,15
pro119,pro138,15
pro119,pro139,15
pro119,pro129,15
pro119,pro141,15
pro119,pro142,15
pro119,pro143,15
pro119,pro144,15
pro119,pro145,15
pro119,pro146,15
pro119,pro147,15
pro119,pro148,15
pro119,pro149,15
pro119,pro150,15
pro119,pro109,15
pro119,pro1,15
pro119,pro100,15
pro119,pro101,15
pro119,pro102,15
pro119,pro103,15
pro119,pro104,15
pro119,pro105,15
pro119,pro106,15
pro119,pro107,15
pro119,pro108,15
pro119,pro151,15
pro119,pro120,15
pro119,pro121,15
pro119,pro122,15
pro119,pro123,15
pro119,pro124,15
pro119,pro125,15
pro119,pro126,15
pro119,pro127,15
pro119,pro128,15
pro119,pro193,15
pro119,pro183,15
pro119,pro184,15
pro119,pro185,15
pro119,pro186,15
pro119,pro187,15
pro119,pro188,15
pro119,pro0,15
pro119,pro190,15
pro119,pro191,15
pro119,pro192,15
pro119,pro182,15
pro119,pro194,15
pro119,pro195,15
pro119,pro196,15
pro119,pro197,15
pro119,pro198,15
pro119,pro199,15
pro119,pro2,15
pro119,pro20,15
pro119,pro21,15
pro119,pro172,15
pro119,pro152,15
pro119,pro153,15
pro119,pro154,15
pro119,pro155,15
pro119,pro156,15
pro119,pro157,15
pro119,pro158,15
pro119,pro159,15
pro119,pro170,15
pro119,pro171,15
pro119,pro22,15
pro119,pro173,15
pro119,pro174,15
pro119,pro175,15
pro119,pro176,15
pro119,pro177,15
pro119,pro178,15
pro119,pro179,15
pro119,pro180,15
pro119,pro181,15
pro12,pro12,0
pro12,pro14,6
pro12,pro10,6
pro12,pro18,6
pro12,pro17,6
pro12,pro16,6
pro12,pro19,6
pro12,pro13,6
pro12,pro15,6
pro12,pro11,6
pro12,pro119,14
pro12,pro118,14
pro12,pro60,14
pro12,pro61,14
pro12,pro62,14
pro12,pro63,14
pro12,pro64,14
pro12,pro65,14
pro12,pro66,14
pro12,pro67,14
pro12,pro68,14
pro12,pro69,14
pro12,pro169,14
pro12,pro164,14
pro12,pro163,14
pro12,pro162,14
pro12,pro161,14
pro12,pro160,14
pro12,pro165,14
pro12,pro166,14
pro12,pro167,14
pro12,pro168,14
pro12,pro110,14
pro12,pro111,14
pro12,pro112,14
pro12,pro113,14
pro12,pro114,14
pro12,pro115,14
pro12,pro116,14
pro12,pro117,14
pro12,pro42,15
pro12,pro51,15
pro12,pro52,15
pro12,pro50,15
pro12,pro5,15
pro12,pro36,15
pro12,pro189,15
pro12,pro24,15
pro12,pro25,15
pro12,pro26,15
pro12,pro27,15
pro12,pro28,15
pro12,pro29,15
pro12,pro3,15
pro12,pro30,15
pro12,pro31,15
pro12,pro32,15
pro12,pro33,15
pro12,pro34,15
pro12,pro35,15
pro12,pro49,15
pro12,pro37,15
pro12,pro38,15
pro12,pro39,15
pro12,pro4,15
pro12,pro40,15
pro12,pro41,15
pro12,pro23,15
pro12,pro43,15
pro12,pro44,15
pro12,pro45,15
pro12,pro46,15
pro12,pro47,15
pro12,pro48,15
pro12,pro90,15
pro12,pro81,15
pro12,pro82,15
pro12,pro83,15
pro12,pro84,15
pro12,pro85,15
pro12,pro86,15
pro12,pro87,15
pro12,pro88,15
pro12,pro89,15
pro12,pro9,15
pro12,pro80,15
pro12,pro91,15
pro12,pro92,15
pro12,pro93,15
pro12,pro94,15
pro12,pro95,15
pro12,pro96,15
pro12,pro97,15
pro12,pro98,15
pro12,pro99,15
pro12,pro71,15
pro12,pro54,15
pro12,pro55,15
pro12,pro56,15
pro12,pro57,15
pro12,pro58,15
pro12,pro59,15
pro12,pro6,15
pro12,pro7,15
pro12,pro70,15
pro12,pro53,15
pro12,pro72,15
pro12,pro73,15
pro12,pro74,15
pro12,pro75,15
pro12,pro76,15
pro12,pro77,15
pro12,pro78,15
pro12,pro79,15
pro12,pro8,15
pro12,pro140,15
pro12,pro130,15
pro12,pro131,15
pro12,pro132,15
pro12,pro133,15
pro12,pro134,15
pro12,pro135,15
pro12,pro136,15
pro12,pro137,15
pro12,pro138,15
pro12,pro139,15
pro12,pro129,15
pro12,pro141,15
pro12,pro142,15
pro12,pro143,15
pro12,pro144,15
pro12,pro145,15
pro12,pro146,15
pro12,pro147,15
pro12,pro148,15
pro12,pro149,15
pro12,pro150,15
pro12,pro109,15
pro12,pro1,15
pro12,pro100,15
pro12,pro101,15
pro12,pro102,15
pro12,pro103,15
pro12,pro104,15
pro12,pro105,15
pro12,pro106,15
pro12,pro107,15
pro12,pro108,15
pro12,pro151,15
pro12,pro120,15
pro12,pro121,15
pro12,pro122,15
pro12,pro123,15
pro12,pro124,15
pro12,pro125,15
pro12,pro126,15
pro12,pro127,15
pro12,pro128,15
pro12,pro193,15
pro12,pro183,15
pro12,pro184,15
pro12,pro185,15
pro12,pro186,15
pro12,pro187,15
pro12,pro188,15
pro12,pro0,15
pro12,pro190,15
pro12,pro191,15
pro12,pro192,15
pro12,pro182,15
pro12,pro194,15
pro12,pro195,15
pro12,pro196,15
pro12,pro197,15
pro12,pro198,15
pro12,pro199,15
pro12,pro2,15
pro12,pro20,15
pro12,pro21,15
pro12,pro172,15
pro12,pro152,15
pro12,pro153,15
pro12,pro154,15
pro12,pro155,15
pro12,pro156,15
pro12,pro157,15
pro12,pro158,15
pro12,pro159,15
pro12,pro170,15
pro12,pro171,15
pro12,pro22,15
pro12,pro173,15
pro12,pro174,15
pro12,pro175,15
pro12,pro176,15
pro12,pro177,15
pro12,pro178,15
pro12,pro179,15
pro12,pro180,15
pro12,pro181,15
pro120,pro120,0
pro120,pro121,6
pro120,pro122,6
pro120,pro123,6
pro120,pro124,6
pro120,pro129,6
pro120,pro128,6
pro120,pro127,6
pro120,pro126,6
pro120,pro125,6
pro120,pro178,14
pro120,pro179,14
pro120,pro79,14
pro120,pro78,14
pro120,pro77,14
pro120,pro76,14
pro120,pro75,14
pro120,pro74,14
pro120,pro73,14
pro120,pro72,14
pro120,pro71,14
pro120,pro70,14
pro120,pro177,14
pro120,pro20,14
pro120,pro21,14
pro120,pro22,14
pro120,pro23,14
pro120,pro24,14
pro120,pro25,14
pro120,pro26,14
pro120,pro27,14
pro120,pro28,14
pro120,pro29,14
pro120,pro170,14
pro120,pro171,14
pro120,pro172,14
pro120,pro173,14
pro120,pro174,14
pro120,pro175,14
pro120,pro176,14
pro120,pro39,15
pro120,pro4,15
pro120,pro49,15
pro120,pro40,15
pro120,pro41,15
pro120,pro42,15
pro120,pro43,15
pro120,pro44,15
pro120,pro45,15
pro120,pro46,15
pro120,pro47,15
pro120,pro48,15
pro120,pro59,15
pro120,pro38,15
pro120,pro37,15
pro120,pro36,15
pro120,pro35,15
pro120,pro34,15
pro120,pro33,15
pro120,pro32,15
pro120,pro31,15
pro120,pro30,15
pro120,pro3,15
pro120,pro2,15
pro120,pro199,15
pro120,pro9,15
pro120,pro8,15
pro120,pro80,15
pro120,pro81,15
pro120,pro82,15
pro120,pro83,15
pro120,pro84,15
pro120,pro85,15
pro120,pro86,15
pro120,pro87,15
pro120,pro88,15
pro120,pro89,15
pro120,pro7,15
pro120,pro90,15
pro120,pro91,15
pro120,pro92,15
pro120,pro93,15
pro120,pro94,15
pro120,pro95,15
pro120,pro96,15
pro120,pro97,15
pro120,pro98,15
pro120,pro99,15
pro120,pro6,15
pro120,pro50,15
pro120,pro51,15
pro120,pro52,15
pro120,pro53,15
pro120,pro54,15
pro120,pro55,15
pro120,pro56,15
pro120,pro57,15
pro120,pro58,15
pro120,pro189,15
pro120,pro5,15
pro120,pro60,15
pro120,pro61,15
pro120,pro62,15
pro120,pro63,15
pro120,pro64,15
pro120,pro65,15
pro120,pro66,15
pro120,pro67,15
pro120,pro68,15
pro120,pro69,15
pro120,pro138,15
pro120,pro119,15
pro120,pro12,15
pro120,pro13,15
pro120,pro130,15
pro120,pro131,15
pro120,pro132,15
pro120,pro133,15
pro120,pro134,15
pro120,pro135,15
pro120,pro136,15
pro120,pro137,15
pro120,pro118,15
pro120,pro139,15
pro120,pro14,15
pro120,pro140,15
pro120,pro141,15
pro120,pro142,15
pro120,pro143,15
pro120,pro144,15
pro120,pro145,15
pro120,pro146,15
pro120,pro147,15
pro120,pro108,15
pro120,pro1,15
pro120,pro10,15
pro120,pro100,15
pro120,pro101,15
pro120,pro102,15
pro120,pro103,15
pro120,pro104,15
pro120,pro105,15
pro120,pro106,15
pro120,pro107,15
pro120,pro148,15
pro120,pro109,15
pro120,pro11,15
pro120,pro110,15
pro120,pro111,15
pro120,pro112,15
pro120,pro113,15
pro120,pro114,15
pro120,pro115,15
pro120,pro116,15
pro120,pro117,15
pro120,pro188,15
pro120,pro169,15
pro120,pro17,15
pro120,pro18,15
pro120,pro180,15
pro120,pro181,15
pro120,pro182,15
pro120,pro183,15
pro120,pro184,15
pro120,pro185,15
pro120,pro186,15
pro120,pro187,15
pro120,pro168,15
pro120,pro0,15
pro120,pro19,15
pro120,pro190,15
pro120,pro191,15
pro120,pro192,15
pro120,pro193,15
pro120,pro194,15
pro120,pro195,15
pro120,pro196,15
pro120,pro197,15
pro120,pro158,15
pro120,pro149,15
pro120,pro15,15
pro120,pro150,15
pro120,pro151,15
pro120,pro152,15
pro120,pro153,15
pro120,pro154,15
pro120,pro155,15
pro120,pro156,15
pro120,pro157,15
pro120,pro198,15
pro120,pro159,15
pro120,pro16,15
pro120,pro160,15
pro120,pro161,15
pro120,pro162,15
pro120,pro163,15
pro120,pro164,15
pro120,pro165,15
pro120,pro166,15
pro120,pro167,15
pro121,pro121,0
pro121,pro120,6
pro121,pro122,6
pro121,pro123,6
pro121,pro124,6
pro121,pro129,6
pro121,pro128,6
pro121,pro127,6
pro121,pro126,6
pro121,pro125,6
pro121,pro178,14
pro121,pro179,14
pro121,pro79,14
pro121,pro78,14
pro121,pro77,14
pro121,pro76,14
pro121,pro75,14
pro121,pro74,14
pro121,pro73,14
pro121,pro72,14
pro121,pro71,14
pro121,pro70,14
pro121,pro177,14
pro121,pro20,14
pro121,pro21,14
pro121,pro22,14
pro121,pro23,14
pro121,pro24,14
pro121,pro25,14
pro121,pro26,14
pro121,pro27,14
pro121,pro28,14
pro121,pro29,14
pro121,pro170,14
pro121,pro171,14
pro121,pro172,14
pro121,pro173,14
pro121,pro174,14
pro121,pro175,14
pro121,pro176,14
pro121,pro39,15
pro121,pro4,15
pro121,pro49,15
pro121,pro40,15
pro121,pro41,15
pro121,pro42,15
pro121,pro43,15
pro121,pro44,15
pro121,pro45,15
pro121,pro46,15
pro121,pro47,15
pro121,pro48,15
pro121,pro59,15
pro121,pro38,15
pro121,pro37,15
pro121,pro36,15
pro121,pro35,15
pro121,pro34,15
pro121,pro33,15
pro121,pro32,15
pro121,pro31,15
pro121,pro30,15
pro121,pro3,15
pro121,pro2,15
pro121,pro199,15
pro121,pro9,15
pro121,pro8,15
pro121,pro80,15
pro121,pro81,15
pro121,pro82,15
pro121,pro83,15
pro121,pro84,15
pro121,pro85,15
pro121,pro86,15
pro121,pro87,15
pro121,pro88,15
pro121,pro89,15
pro121,pro7,15
pro121,pro90,15
pro121,pro91,15
pro121,pro92,15
pro121,pro93,15
pro121,pro94,15
pro121,pro95,15
pro121,pro96,15
pro121,pro97,15
pro121,pro98,15
pro121,pro99,15
pro121,pro6,15
pro121,pro50,15
pro121,pro51,15
pro121,pro52,15
pro121,pro53,15
pro121,pro54,15
pro121,pro55,15
pro121,pro56,15
pro121,pro57,15
pro121,pro58,15
pro121,pro189,15
pro121,pro5,15
pro121,pro60,15
pro121,pro61,15
pro121,pro62,15
pro121,pro63,15
pro121,pro64,15
pro121,pro65,15
pro121,pro66,15
pro121,pro67,15
pro121,pro68,15
pro121,pro69,15
pro121,pro138,15
pro121,pro119,15
pro121,pro12,15
pro121,pro13,15
pro121,pro130,15
pro121,pro131,15
pro121,pro132,15
pro121,pro133,15
pro121,pro134,15
pro121,pro135,15
pro121,pro136,15
pro121,pro137,15
pro121,pro118,15
pro121,pro139,15
pro121,pro14,15
pro121,pro140,15
