Source,Target,Cost
pro15,pro16,6
pro15,pro17,6
pro15,pro43,14
pro15,pro44,14
pro15,pro42,14
pro15,pro41,14
pro15,pro40,14
pro15,pro39,15
pro15,pro38,15
pro15,pro4,15
pro15,pro37,15
pro15,pro36,15
pro15,pro35,15
pro15,pro34,15
pro15,pro46,15
pro15,pro45,15
pro15,pro31,15
pro15,pro47,15
pro15,pro48,15
pro15,pro49,15
pro15,pro5,15
pro15,pro6,15
pro15,pro7,15
pro15,pro8,15
pro15,pro9,15
pro15,pro23,15
pro15,pro1,15
pro15,pro10,15
pro15,pro11,15
pro15,pro12,15
pro15,pro13,15
pro15,pro14,15
pro15,pro2,15
pro15,pro20,15
pro15,pro21,15
pro15,pro22,15
pro15,pro33,15
pro15,pro24,15
pro15,pro25,15
pro15,pro26,15
pro15,pro27,15
pro15,pro28,15
pro15,pro29,15
pro15,pro3,15
pro15,pro30,15
pro15,pro0,15
pro15,pro32,15
pro16,pro16,0
pro16,pro19,6
pro16,pro18,6
pro16,pro15,6
pro16,pro17,6
pro16,pro43,14
pro16,pro44,14
pro16,pro42,14
pro16,pro41,14
pro16,pro40,14
pro16,pro39,15
pro16,pro38,15
pro16,pro4,15
pro16,pro37,15
pro16,pro36,15
pro16,pro35,15
pro16,pro34,15
pro16,pro46,15
pro16,pro45,15
pro16,pro31,15
pro16,pro47,15
pro16,pro48,15
pro16,pro49,15
pro16,pro5,15
pro16,pro6,15
pro16,pro7,15
pro16,pro8,15
pro16,pro9,15
pro16,pro23,15
pro16,pro1,15
pro16,pro10,15
pro16,pro11,15
pro16,pro12,15
pro16,pro13,15
pro16,pro14,15
pro16,pro2,15
pro16,pro20,15
pro16,pro21,15
pro16,pro22,15
pro16,pro33,15
pro16,pro24,15
pro16,pro25,15
pro16,pro26,15
pro16,pro27,15
pro16,pro28,15
pro16,pro29,15
pro16,pro3,15
pro16,pro30,15
pro16,pro0,15
pro16,pro32,15
pro17,pro17,0
pro17,pro19,6
pro17,pro18,6
pro17,pro15,6
pro17,pro16,6
pro17,pro43,14
pro17,pro44,14
pro17,pro42,14
pro17,pro41,14
pro17,pro40,14
pro17,pro39,15
pro17,pro38,15
pro17,pro4,15
pro17,pro37,15
pro17,pro36,15
pro17,pro35,15
pro17,pro34,15
pro17,pro46,15
pro17,pro45,15
pro17,pro31,15
pro17,pro47,15
pro17,pro48,15
pro17,pro49,15
pro17,pro5,15
pro17,pro6,15
pro17,pro7,15
pro17,pro8,15
pro17,pro9,15
pro17,pro23,15
pro17,pro1,15
pro17,pro10,15
pro17,pro11,15
pro17,pro12,15
pro17,pro13,15
pro17,pro14,15
pro17,pro2,15
pro17,pro20,15
pro17,pro21,15
pro17,pro22,15
pro17,pro33,15
pro17,pro24,15
pro17,pro25,15
pro17,pro26,15
pro17,pro27,15
pro17,pro28,15
pro17,pro29,15
pro17,pro3,15
pro17,pro30,15
pro17,pro0,15
pro17,pro32,15
pro18,pro18,0
pro18,pro19,6
pro18,pro15,6
pro18,pro16,6
pro18,pro17,6
pro18,pro43,14
pro18,pro44,14
pro18,pro42,14
pro18,pro41,14
pro18,pro40,14
pro18,pro39,15
pro18,pro38,15
pro18,pro4,15
pro18,pro37,15
pro18,pro36,15
pro18,pro35,15
pro18,pro34,15
pro18,pro46,15
pro18,pro45,15
pro18,pro31,15
pro18,pro47,15
pro18,pro48,15
pro18,pro49,15
pro18,pro5,15
pro18,pro6,15
pro18,pro7,15
pro18,pro8,15
pro18,pro9,15
pro18,pro23,15
pro18,pro1,15
pro18,pro10,15
pro18,pro11,15
pro18,pro12,15
pro18,pro13,15
pro18,pro14,15
pro18,pro2,15
pro18,pro20,15
pro18,pro21,15
pro18,pro22,15
pro18,pro33,15
pro18,pro24,15
pro18,pro25,15
pro18,pro26,15
pro18,pro27,15
pro18,pro28,15
pro18,pro29,15
pro18,pro3,15
pro18,pro30,15
pro18,pro0,15
pro18,pro32,15
pro19,pro19,0
pro19,pro18,6
pro19,pro15,6
pro19,pro16,6
pro19,pro17,6
pro19,pro43,14
pro19,pro44,14
pro19,pro42,14
pro19,pro41,14
pro19,pro40,14
pro19,pro39,15
pro19,pro38,15
pro19,pro4,15
pro19,pro37,15
pro19,pro36,15
pro19,pro35,15
pro19,pro34,15
pro19,pro46,15
pro19,pro45,15
pro19,pro31,15
pro19,pro47,15
pro19,pro48,15
pro19,pro49,15
pro19,pro5,15
pro19,pro6,15
pro19,pro7,15
pro19,pro8,15
pro19,pro9,15
pro19,pro23,15
pro19,pro1,15
pro19,pro10,15
pro19,pro11,15
pro19,pro12,15
pro19,pro13,15
pro19,pro14,15
pro19,pro2,15
pro19,pro20,15
pro19,pro21,15
pro19,pro22,15
pro19,pro33,15
pro19,pro24,15
pro19,pro25,15
pro19,pro26,15
pro19,pro27,15
pro19,pro28,15
pro19,pro29,15
pro19,pro3,15
pro19,pro30,15
pro19,pro0,15
pro19,pro32,15
pro2,pro2,0
pro2,pro1,6
pro2,pro0,6
pro2,pro4,6
pro2,pro3,6
pro2,pro29,14
pro2,pro28,14
pro2,pro27,14
pro2,pro26,14
pro2,pro25,14
pro2,pro36,15
pro2,pro9,15
pro2,pro37,15
pro2,pro38,15
pro2,pro39,15
pro2,pro40,15
pro2,pro41,15
pro2,pro42,15
pro2,pro43,15
pro2,pro44,15
pro2,pro45,15
pro2,pro46,15
pro2,pro47,15
pro2,pro48,15
pro2,pro49,15
pro2,pro5,15
pro2,pro6,15
pro2,pro7,15
pro2,pro8,15
pro2,pro20,15
pro2,pro10,15
pro2,pro11,15
pro2,pro12,15
pro2,pro13,15
pro2,pro14,15
pro2,pro15,15
pro2,pro16,15
pro2,pro17,15
pro2,pro18,15
pro2,pro19,15
pro2,pro35,15
pro2,pro21,15
pro2,pro22,15
pro2,pro23,15
pro2,pro24,15
pro2,pro30,15
pro2,pro31,15
pro2,pro32,15
pro2,pro33,15
pro2,pro34,15
pro20,pro20,0
pro20,pro24,6
pro20,pro23,6
pro20,pro22,6
pro20,pro21,6
pro20,pro49,14
pro20,pro48,14
pro20,pro47,14
pro20,pro46,14
pro20,pro45,14
pro20,pro40,15
pro20,pro34,15
pro20,pro4,15
pro20,pro39,15
pro20,pro38,15
pro20,pro37,15
pro20,pro36,15
pro20,pro35,15
pro20,pro31,15
pro20,pro41,15
pro20,pro42,15
pro20,pro43,15
pro20,pro44,15
pro20,pro5,15
pro20,pro6,15
pro20,pro7,15
pro20,pro8,15
pro20,pro9,15
pro20,pro19,15
pro20,pro1,15
pro20,pro10,15
pro20,pro11,15
pro20,pro12,15
pro20,pro13,15
pro20,pro14,15
pro20,pro15,15
pro20,pro16,15
pro20,pro17,15
pro20,pro18,15
pro20,pro33,15
pro20,pro2,15
pro20,pro25,15
pro20,pro26,15
pro20,pro27,15
pro20,pro28,15
pro20,pro29,15
pro20,pro3,15
pro20,pro30,15
pro20,pro0,15
pro20,pro32,15
pro21,pro21,0
pro21,pro24,6
pro21,pro23,6
pro21,pro22,6
pro21,pro20,6
pro21,pro49,14
pro21,pro48,14
pro21,pro47,14
pro21,pro46,14
pro21,pro45,14
pro21,pro40,15
pro21,pro34,15
pro21,pro4,15
pro21,pro39,15
pro21,pro38,15
pro21,pro37,15
pro21,pro36,15
pro21,pro35,15
pro21,pro31,15
pro21,pro41,15
pro21,pro42,15
pro21,pro43,15
pro21,pro44,15
pro21,pro5,15
pro21,pro6,15
pro21,pro7,15
pro21,pro8,15
pro21,pro9,15
pro21,pro19,15
pro21,pro1,15
pro21,pro10,15
pro21,pro11,15
pro21,pro12,15
pro21,pro13,15
pro21,pro14,15
pro21,pro15,15
pro21,pro16,15
pro21,pro17,15
pro21,pro18,15
pro21,pro33,15
pro21,pro2,15
pro21,pro25,15
pro21,pro26,15
pro21,pro27,15
pro21,pro28,15
pro21,pro29,15
pro21,pro3,15
pro21,pro30,15
pro21,pro0,15
pro21,pro32,15
pro22,pro22,0
pro22,pro24,6
pro22,pro23,6
pro22,pro21,6
pro22,pro20,6
pro22,pro49,14
pro22,pro48,14
pro22,pro47,14
pro22,pro46,14
pro22,pro45,14
pro22,pro40,15
pro22,pro34,15
pro22,pro4,15
pro22,pro39,15
pro22,pro38,15
pro22,pro37,15
pro22,pro36,15
pro22,pro35,15
pro22,pro31,15
pro22,pro41,15
pro22,pro42,15
pro22,pro43,15
pro22,pro44,15
pro22,pro5,15
pro22,pro6,15
pro22,pro7,15
pro22,pro8,15
pro22,pro9,15
pro22,pro19,15
pro22,pro1,15
pro22,pro10,15
pro22,pro11,15
pro22,pro12,15
pro22,pro13,15
pro22,pro14,15
pro22,pro15,15
pro22,pro16,15
pro22,pro17,15
pro22,pro18,15
pro22,pro33,15
pro22,pro2,15
pro22,pro25,15
pro22,pro26,15
pro22,pro27,15
pro22,pro28,15
pro22,pro29,15
pro22,pro3,15
pro22,pro30,15
pro22,pro0,15
pro22,pro32,15
pro23,pro23,0
pro23,pro24,6
pro23,pro22,6
pro23,pro21,6
pro23,pro20,6
pro23,pro49,14
pro23,pro48,14
pro23,pro47,14
pro23,pro46,14
pro23,pro45,14
pro23,pro40,15
pro23,pro34,15
pro23,pro4,15
pro23,pro39,15
pro23,pro38,15
pro23,pro37,15
pro23,pro36,15
pro23,pro35,15
pro23,pro31,15
pro23,pro41,15
pro23,pro42,15
pro23,pro43,15
pro23,pro44,15
pro23,pro5,15
pro23,pro6,15
pro23,pro7,15
pro23,pro8,15
pro23,pro9,15
pro23,pro19,15
pro23,pro1,15
pro23,pro10,15
pro23,pro11,15
pro23,pro12,15
pro23,pro13,15
pro23,pro14,15
pro23,pro15,15
pro23,pro16,15
pro23,pro17,15
pro23,pro18,15
pro23,pro33,15
pro23,pro2,15
pro23,pro25,15
pro23,pro26,15
pro23,pro27,15
pro23,pro28,15
pro23,pro29,15
pro23,pro3,15
pro23,pro30,15
pro23,pro0,15
pro23,pro32,15
pro24,pro24,0
pro24,pro23,6
pro24,pro22,6
pro24,pro21,6
pro24,pro20,6
pro24,pro49,14
pro24,pro48,14
pro24,pro47,14
pro24,pro46,14
pro24,pro45,14
pro24,pro40,15
pro24,pro34,15
pro24,pro4,15
pro24,pro39,15
pro24,pro38,15
pro24,pro37,15
pro24,pro36,15
pro24,pro35,15
pro24,pro31,15
pro24,pro41,15
pro24,pro42,15
pro24,pro43,15
pro24,pro44,15
pro24,pro5,15
pro24,pro6,15
pro24,pro7,15
pro24,pro8,15
pro24,pro9,15
pro24,pro19,15
pro24,pro1,15
pro24,pro10,15
pro24,pro11,15
pro24,pro12,15
pro24,pro13,15
pro24,pro14,15
pro24,pro15,15
pro24,pro16,15
pro24,pro17,15
pro24,pro18,15
pro24,pro33,15
pro24,pro2,15
pro24,pro25,15
pro24,pro26,15
pro24,pro27,15
pro24,pro28,15
pro24,pro29,15
pro24,pro3,15
pro24,pro30,15
pro24,pro0,15
pro24,pro32,15
pro25,pro25,0
pro25,pro29,6
pro25,pro28,6
pro25,pro27,6
pro25,pro26,6
pro25,pro1,14
pro25,pro0,14
pro25,pro4,14
pro25,pro3,14
pro25,pro2,14
pro25,pro36,15
pro25,pro9,15
pro25,pro37,15
pro25,pro38,15
pro25,pro39,15
pro25,pro40,15
pro25,pro41,15
pro25,pro42,15
pro25,pro43,15
pro25,pro44,15
pro25,pro45,15
pro25,pro46,15
pro25,pro47,15
pro25,pro48,15
pro25,pro49,15
pro25,pro5,15
pro25,pro6,15
pro25,pro7,15
pro25,pro8,15
pro25,pro20,15
pro25,pro10,15
pro25,pro11,15
pro25,pro12,15
pro25,pro13,15
pro25,pro14,15
pro25,pro15,15
pro25,pro16,15
pro25,pro17,15
pro25,pro18,15
pro25,pro19,15
pro25,pro35,15
pro25,pro21,15
pro25,pro22,15
pro25,pro23,15
pro25,pro24,15
pro25,pro30,15
pro25,pro31,15
pro25,pro32,15
pro25,pro33,15
pro25,pro34,15
pro26,pro26,0
pro26,pro29,6
pro26,pro28,6
pro26,pro27,6
pro26,pro25,6
pro26,pro1,14
pro26,pro0,14
pro26,pro4,14
pro26,pro3,14
pro26,pro2,14
pro26,pro36,15
pro26,pro9,15
pro26,pro37,15
pro26,pro38,15
pro26,pro39,15
pro26,pro40,15
pro26,pro41,15
pro26,pro42,15
pro26,pro43,15
pro26,pro44,15
pro26,pro45,15
pro26,pro46,15
pro26,pro47,15
pro26,pro48,15
pro26,pro49,15
pro26,pro5,15
pro26,pro6,15
pro26,pro7,15
pro26,pro8,15
pro26,pro20,15
pro26,pro10,15
pro26,pro11,15
pro26,pro12,15
pro26,pro13,15
pro26,pro14,15
pro26,pro15,15
pro26,pro16,15
pro26,pro17,15
pro26,pro18,15
pro26,pro19,15
pro26,pro35,15
pro26,pro21,15
pro26,pro22,15
pro26,pro23,15
pro26,pro24,15
pro26,pro30,15
pro26,pro31,15
pro26,pro32,15
pro26,pro33,15
pro26,pro34,15
pro27,pro27,0
pro27,pro29,6
pro27,pro28,6
pro27,pro26,6
pro27,pro25,6
pro27,pro1,14
pro27,pro0,14
pro27,pro4,14
pro27,pro3,14
pro27,pro2,14
pro27,pro36,15
pro27,pro9,15
pro27,pro37,15
pro27,pro38,15
pro27,pro39,15
pro27,pro40,15
pro27,pro41,15
pro27,pro42,15
pro27,pro43,15
pro27,pro44,15
pro27,pro45,15
pro27,pro46,15
pro27,pro47,15
pro27,pro48,15
pro27,pro49,15
pro27,pro5,15
pro27,pro6,15
pro27,pro7,15
pro27,pro8,15
pro27,pro20,15
pro27,pro10,15
pro27,pro11,15
pro27,pro12,15
pro27,pro13,15
pro27,pro14,15
pro27,pro15,15
pro27,pro16,15
pro27,pro17,15
pro27,pro18,15
pro27,pro19,15
pro27,pro35,15
pro27,pro21,15
pro27,pro22,15
pro27,pro23,15
pro27,pro24,15
pro27,pro30,15
pro27,pro31,15
pro27,pro32,15
pro27,pro33,15
pro27,pro34,15
pro28,pro28,0
pro28,pro29,6
pro28,pro27,6
pro28,pro26,6
pro28,pro25,6
pro28,pro1,14
pro28,pro0,14
pro28,pro4,14
pro28,pro3,14
pro28,pro2,14
pro28,pro36,15
pro28,pro9,15
pro28,pro37,15
pro28,pro38,15
pro28,pro39,15
pro28,pro40,15
pro28,pro41,15
pro28,pro42,15
pro28,pro43,15
pro28,pro44,15
pro28,pro45,15
pro28,pro46,15
pro28,pro47,15
pro28,pro48,15
pro28,pro49,15
pro28,pro5,15
pro28,pro6,15
pro28,pro7,15
pro28,pro8,15
pro28,pro20,15
pro28,pro10,15
pro28,pro11,15
pro28,pro12,15
pro28,pro13,15
pro28,pro14,15
pro28,pro15,15
pro28,pro16,15
pro28,pro17,15
pro28,pro18,15
pro28,pro19,15
pro28,pro35,15
pro28,pro21,15
pro28,pro22,15
pro28,pro23,15
pro28,pro24,15
pro28,pro30,15
pro28,pro31,15
pro28,pro32,15
pro28,pro33,15
pro28,pro34,15
pro29,pro29,0
pro29,pro28,6
pro29,pro27,6
pro29,pro26,6
pro29,pro25,6
pro29,pro1,14
pro29,pro0,14
pro29,pro4,14
pro29,pro3,14
pro29,pro2,14
pro29,pro36,15
pro29,pro9,15
pro29,pro37,15
pro29,pro38,15
pro29,pro39,15
pro29,pro40,15
pro29,pro41,15
pro29,pro42,15
pro29,pro43,15
pro29,pro44,15
pro29,pro45,15
pro29,pro46,15
pro29,pro47,15
pro29,pro48,15
pro29,pro49,15
pro29,pro5,15
pro29,pro6,15
pro29,pro7,15
pro29,pro8,15
pro29,pro20,15
pro29,pro10,15
pro29,pro11,15
pro29,pro12,15
pro29,pro13,15
pro29,pro14,15
pro29,pro15,15
pro29,pro16,15
pro29,pro17,15
pro29,pro18,15
pro29,pro19,15
pro29,pro35,15
pro29,pro21,15
pro29,pro22,15
pro29,pro23,15
pro29,pro24,15
pro29,pro30,15
pro29,pro31,15
pro29,pro32,15
pro29,pro33,15
pro29,pro34,15
pro3,pro3,0
pro3,pro1,6
pro3,pro0,6
pro3,pro4,6
pro3,pro2,6
pro3,pro29,14
pro3,pro28,14
pro3,pro27,14
pro3,pro26,14
pro3,pro25,14
pro3,pro36,15
pro3,pro9,15
pro3,pro37,15
pro3,pro38,15
pro3,pro39,15
pro3,pro40,15
pro3,pro41,15
pro3,pro42,15
pro3,pro43,15
pro3,pro44,15
pro3,pro45,15
pro3,pro46,15
pro3,pro47,15
pro3,pro48,15
pro3,pro49,15
pro3,pro5,15
pro3,pro6,15
pro3,pro7,15
pro3,pro8,15
pro3,pro20,15
pro3,pro10,15
pro3,pro11,15
pro3,pro12,15
pro3,pro13,15
pro3,pro14,15
pro3,pro15,15
pro3,pro16,15
pro3,pro17,15
pro3,pro18,15
pro3,pro19,15
pro3,pro35,15
pro3,pro21,15
pro3,pro22,15
pro3,pro23,15
pro3,pro24,15
pro3,pro30,15
pro3,pro31,15
pro3,pro32,15
pro3,pro33,15
pro3,pro34,15
pro30,pro30,0
pro30,pro34,6
pro30,pro33,6
pro30,pro32,6
pro30,pro31,6
pro30,pro9,14
pro30,pro8,14
pro30,pro7,14
pro30,pro6,14
pro30,pro5,14
pro30,pro45,15
pro30,pro37,15
pro30,pro38,15
pro30,pro39,15
pro30,pro4,15
pro30,pro40,15
pro30,pro41,15
pro30,pro42,15
pro30,pro43,15
pro30,pro44,15
pro30,pro36,15
pro30,pro46,15
pro30,pro47,15
pro30,pro48,15
pro30,pro49,15
pro30,pro12,15
pro30,pro11,15
pro30,pro10,15
pro30,pro1,15
pro30,pro0,15
pro30,pro27,15
pro30,pro19,15
pro30,pro2,15
pro30,pro20,15
pro30,pro21,15
pro30,pro22,15
pro30,pro23,15
pro30,pro24,15
pro30,pro25,15
pro30,pro26,15
pro30,pro18,15
pro30,pro28,15
pro30,pro29,15
pro30,pro3,15
pro30,pro17,15
pro30,pro16,15
pro30,pro15,15
pro30,pro14,15
pro30,pro13,15
pro30,pro35,15
pro31,pro31,0
pro31,pro34,6
pro31,pro33,6
pro31,pro32,6
pro31,pro30,6
pro31,pro9,14
pro31,pro8,14
pro31,pro7,14
pro31,pro6,14
pro31,pro5,14
pro31,pro45,15
pro31,pro37,15
pro31,pro38,15
pro31,pro39,15
pro31,pro4,15
pro31,pro40,15
pro31,pro41,15
pro31,pro42,15
pro31,pro43,15
pro31,pro44,15
pro31,pro36,15
pro31,pro46,15
pro31,pro47,15
pro31,pro48,15
pro31,pro49,15
pro31,pro12,15
pro31,pro11,15
pro31,pro10,15
pro31,pro1,15
pro31,pro0,15
pro31,pro27,15
pro31,pro19,15
pro31,pro2,15
pro31,pro20,15
pro31,pro21,15
pro31,pro22,15
pro31,pro23,15
pro31,pro24,15
pro31,pro25,15
pro31,pro26,15
pro31,pro18,15
pro31,pro28,15
pro31,pro29,15
pro31,pro3,15
pro31,pro17,15
pro31,pro16,15
pro31,pro15,15
pro31,pro14,15
pro31,pro13,15
pro31,pro35,15
pro32,pro32,0
pro32,pro34,6
pro32,pro33,6
pro32,pro31,6
pro32,pro30,6
pro32,pro9,14
pro32,pro8,14
pro32,pro7,14
pro32,pro6,14
pro32,pro5,14
pro32,pro45,15
pro32,pro37,15
pro32,pro38,15
pro32,pro39,15
pro32,pro4,15
pro32,pro40,15
pro32,pro41,15
pro32,pro42,15
pro32,pro43,15
pro32,pro44,15
pro32,pro36,15
pro32,pro46,15
pro32,pro47,15
pro32,pro48,15
pro32,pro49,15
pro32,pro12,15
pro32,pro11,15
pro32,pro10,15
pro32,pro1,15
pro32,pro0,15
pro32,pro27,15
pro32,pro19,15
pro32,pro2,15
pro32,pro20,15
pro32,pro21,15
pro32,pro22,15
pro32,pro23,15
pro32,pro24,15
pro32,pro25,15
pro32,pro26,15
pro32,pro18,15
pro32,pro28,15
pro32,pro29,15
pro32,pro3,15
pro32,pro17,15
pro32,pro16,15
pro32,pro15,15
pro32,pro14,15
pro32,pro13,15
pro32,pro35,15
pro33,pro33,0
pro33,pro34,6
pro33,pro32,6
pro33,pro31,6
pro33,pro30,6
pro33,pro9,14
pro33,pro8,14
pro33,pro7,14
pro33,pro6,14
pro33,pro5,14
pro33,pro45,15
pro33,pro37,15
pro33,pro38,15
pro33,pro39,15
pro33,pro4,15
pro33,pro40,15
pro33,pro41,15
pro33,pro42,15
pro33,pro43,15
pro33,pro44,15
pro33,pro36,15
pro33,pro46,15
pro33,pro47,15
pro33,pro48,15
pro33,pro49,15
pro33,pro12,15
pro33,pro11,15
pro33,pro10,15
pro33,pro1,15
pro33,pro0,15
pro33,pro27,15
pro33,pro19,15
pro33,pro2,15
pro33,pro20,15
pro33,pro21,15
pro33,pro22,15
pro33,pro23,15
pro33,pro24,15
pro33,pro25,15
pro33,pro26,15
pro33,pro18,15
pro33,pro28,15
pro33,pro29,15
pro33,pro3,15
pro33,pro17,15
pro33,pro16,15
pro33,pro15,15
pro33,pro14,15
pro33,pro13,15
pro33,pro35,15
pro34,pro34,0
pro34,pro33,6
pro34,pro32,6
pro34,pro31,6
pro34,pro30,6
pro34,pro9,14
pro34,pro8,14
pro34,pro7,14
pro34,pro6,14
pro34,pro5,14
pro34,pro45,15
pro34,pro37,15
pro34,pro38,15
pro34,pro39,15
pro34,pro4,15
pro34,pro40,15
pro34,pro41,15
pro34,pro42,15
pro34,pro43,15
pro34,pro44,15
pro34,pro36,15
pro34,pro46,15
pro34,pro47,15
pro34,pro48,15
pro34,pro49,15
pro34,pro12,15
pro34,pro11,15
pro34,pro10,15
pro34,pro1,15
pro34,pro0,15
pro34,pro27,15
pro34,pro19,15
pro34,pro2,15
pro34,pro20,15
pro34,pro21,15
pro34,pro22,15
pro34,pro23,15
pro34,pro24,15
pro34,pro25,15
pro34,pro26,15
pro34,pro18,15
pro34,pro28,15
pro34,pro29,15
pro34,pro3,15
pro34,pro17,15
pro34,pro16,15
pro34,pro15,15
pro34,pro14,15
pro34,pro13,15
pro34,pro35,15
pro35,pro35,0
pro35,pro36,6
pro35,pro37,6
pro35,pro38,6
pro35,pro39,6
pro35,pro10,14
pro35,pro11,14
pro35,pro12,14
pro35,pro13,14
pro35,pro14,14
pro35,pro43,15
pro35,pro46,15
pro35,pro42,15
pro35,pro41,15
pro35,pro40,15
pro35,pro4,15
pro35,pro34,15
pro35,pro44,15
pro35,pro45,15
pro35,pro31,15
pro35,pro47,15
pro35,pro48,15
pro35,pro49,15
pro35,pro5,15
pro35,pro6,15
pro35,pro7,15
pro35,pro8,15
pro35,pro9,15
pro35,pro23,15
pro35,pro1,15
pro35,pro15,15
pro35,pro16,15
pro35,pro17,15
pro35,pro18,15
pro35,pro19,15
pro35,pro2,15
pro35,pro20,15
pro35,pro21,15
pro35,pro22,15
pro35,pro33,15
pro35,pro24,15
pro35,pro25,15
pro35,pro26,15
pro35,pro27,15
pro35,pro28,15
pro35,pro29,15
pro35,pro3,15
pro35,pro30,15
pro35,pro0,15
pro35,pro32,15
pro36,pro36,0
pro36,pro35,6
pro36,pro37,6
pro36,pro38,6
pro36,pro39,6
pro36,pro10,14
pro36,pro11,14
pro36,pro12,14
pro36,pro13,14
pro36,pro14,14
pro36,pro43,15
pro36,pro46,15
pro36,pro42,15
pro36,pro41,15
pro36,pro40,15
pro36,pro4,15
pro36,pro34,15
pro36,pro44,15
pro36,pro45,15
pro36,pro31,15
pro36,pro47,15
pro36,pro48,15
pro36,pro49,15
pro36,pro5,15
pro36,pro6,15
pro36,pro7,15
pro36,pro8,15
pro36,pro9,15
pro36,pro23,15
pro36,pro1,15
pro36,pro15,15
pro36,pro16,15
pro36,pro17,15
pro36,pro18,15
pro36,pro19,15
pro36,pro2,15
pro36,pro20,15
pro36,pro21,15
pro36,pro22,15
pro36,pro33,15
pro36,pro24,15
pro36,pro25,15
pro36,pro26,15
pro36,pro27,15
pro36,pro28,15
pro36,pro29,15
pro36,pro3,15
pro36,pro30,15
pro36,pro0,15
pro36,pro32,15
pro37,pro37,0
pro37,pro35,6
pro37,pro36,6
pro37,pro38,6
pro37,pro39,6
pro37,pro10,14
pro37,pro11,14
pro37,pro12,14
pro37,pro13,14
pro37,pro14,14
pro37,pro43,15
pro37,pro46,15
pro37,pro42,15
pro37,pro41,15
pro37,pro40,15
pro37,pro4,15
pro37,pro34,15
pro37,pro44,15
pro37,pro45,15
pro37,pro31,15
pro37,pro47,15
pro37,pro48,15
pro37,pro49,15
pro37,pro5,15
pro37,pro6,15
pro37,pro7,15
pro37,pro8,15
pro37,pro9,15
pro37,pro23,15
pro37,pro1,15
pro37,pro15,15
pro37,pro16,15
pro37,pro17,15
pro37,pro18,15
pro37,pro19,15
pro37,pro2,15
pro37,pro20,15
pro37,pro21,15
pro37,pro22,15
pro37,pro33,15
pro37,pro24,15
pro37,pro25,15
pro37,pro26,15
pro37,pro27,15
pro37,pro28,15
pro37,pro29,15
pro37,pro3,15
pro37,pro30,15
pro37,pro0,15
pro37,pro32,15
pro38,pro38,0
pro38,pro35,6
pro38,pro36,6
pro38,pro37,6
pro38,pro39,6
pro38,pro10,14
pro38,pro11,14
pro38,pro12,14
pro38,pro13,14
pro38,pro14,14
pro38,pro43,15
pro38,pro46,15
pro38,pro42,15
pro38,pro41,15
pro38,pro40,15
pro38,pro4,15
pro38,pro34,15
pro38,pro44,15
pro38,pro45,15
pro38,pro31,15
pro38,pro47,15
pro38,pro48,15
pro38,pro49,15
pro38,pro5,15
pro38,pro6,15
pro38,pro7,15
pro38,pro8,15
pro38,pro9,15
pro38,pro23,15
pro38,pro1,15
pro38,pro15,15
pro38,pro16,15
pro38,pro17,15
pro38,pro18,15
pro38,pro19,15
pro38,pro2,15
pro38,pro20,15
pro38,pro21,15
pro38,pro22,15
pro38,pro33,15
pro38,pro24,15
pro38,pro25,15
pro38,pro26,15
pro38,pro27,15
pro38,pro28,15
pro38,pro29,15
pro38,pro3,15
pro38,pro30,15
pro38,pro0,15
pro38,pro32,15
pro39,pro39,0
pro39,pro35,6
pro39,pro36,6
pro39,pro37,6
pro39,pro38,6
pro39,pro10,14
pro39,pro11,14
pro39,pro12,14
pro39,pro13,14
pro39,pro14,14
pro39,pro43,15
pro39,pro46,15
pro39,pro42,15
pro39,pro41,15
pro39,pro40,15
pro39,pro4,15
pro39,pro34,15
pro39,pro44,15
pro39,pro45,15
pro39,pro31,15
pro39,pro47,15
pro39,pro48,15
pro39,pro49,15
pro39,pro5,15
pro39,pro6,15
pro39,pro7,15
pro39,pro8,15
pro39,pro9,15
pro39,pro23,15
pro39,pro1,15
pro39,pro15,15
pro39,pro16,15
pro39,pro17,15
pro39,pro18,15
pro39,pro19,15
pro39,pro2,15
pro39,pro20,15
pro39,pro21,15
pro39,pro22,15
pro39,pro33,15
pro39,pro24,15
pro39,pro25,15
pro39,pro26,15
pro39,pro27,15
pro39,pro28,15
pro39,pro29,15
pro39,pro3,15
pro39,pro30,15
pro39,pro0,15
pro39,pro32,15
pro4,pro4,0
pro4,pro1,6
pro4,pro0,6
pro4,pro3,6
pro4,pro2,6
pro4,pro29,14
pro4,pro28,14
pro4,pro27,14
pro4,pro26,14
pro4,pro25,14
pro4,pro36,15
pro4,pro9,15
pro4,pro37,15
pro4,pro38,15
pro4,pro39,15
pro4,pro40,15
pro4,pro41,15
pro4,pro42,15
pro4,pro43,15
pro4,pro44,15
pro4,pro45,15
pro4,pro46,15
pro4,pro47,15
pro4,pro48,15
pro4,pro49,15
pro4,pro5,15
pro4,pro6,15
pro4,pro7,15
pro4,pro8,15
pro4,pro20,15
pro4,pro10,15
pro4,pro11,15
pro4,pro12,15
pro4,pro13,15
pro4,pro14,15
pro4,pro15,15
pro4,pro16,15
pro4,pro17,15
pro4,pro18,15
pro4,pro19,15
pro4,pro35,15
pro4,pro21,15
pro4,pro22,15
pro4,pro23,15
pro4,pro24,15
pro4,pro30,15
pro4,pro31,15
pro4,pro32,15
pro4,pro33,15
pro4,pro34,15
pro40,pro40,0
pro40,pro43,6
